canonical_term,category,count,problem_ids,match_key,thesaurus_term_ids,encyclopedia_eids,in_thesaurus,in_encyclopedia,match_status
1차 왕자의 난,사건,1,['cj_v41_0871'],일차왕자의난,,,False,False,none
예송 논쟁,사건,1,['cj_v41_0871'],예송논쟁,,,False,False,none
허왕부,기관,1,['cj_v41_0199'],허왕부,,,False,False,none
조문휴,인물,1,['cj_v41_0199'],조문휴,,,False,False,none
국보 제11호,문화재,1,['cj_v41_img_51_09'],국보제11호,,,False,False,none
전라북도 익산시,지명,1,['cj_v41_img_51_09'],전라북도익산시,,,False,False,none
정해현,지명,1,['cj_v41_0868'],정해현,,,False,False,none
판도,지명,1,['cj_v41_0868'],판도,,,False,False,none
공노비 해방,정책,1,['cj_v41_0258'],공노비해방,,,False,False,none
김현창의 난,사건,1,['cj_v41_0198'],김현창의난,,,False,False,none
시무 10조,정책,1,['cj_v41_0198'],시무10조,,,False,False,none
함화 4년명 불비상,문화재,1,['cj_v41_0199'],함화사년명불비상,,,False,False,none
쓰즈키,인물,1,['cj_v41_0882'],쓰즈키,,,False,False,none
넬리도프,인물,1,['cj_v41_0882'],넬리도프,,,False,False,none
군사장,기관,1,['cj_v41_0883'],군사장,,,False,False,none
국권,사상,1,['cj_v41_0883'],국권,,,False,False,none
진주 목사,기관,1,['cj_v41_0876'],진주목사,,,False,False,none
대왕대비전,유적,1,['cj_v41_0879'],대왕대비전,,,False,False,none
푸트,인물,1,['cj_v41_0879'],푸트,,,False,False,none
하도감,기관,1,['cj_v41_0880'],하도감,,,False,False,none
고부 농민,단체,1,['cj_v41_0881'],고부농민,,,False,False,none
안동 이천 마애여래입상,문화재,1,['cj_v41_img_47_15'],안동이천마애여래입상,,,False,False,none
화성 행궁,유적,1,['cj_v41_0874'],화성행궁,,,False,False,none
선혜정,제도,1,['cj_v41_0875'],선혜정,,,False,False,none
홀돈,인물,1,['cj_v41_0876'],홀돈,,,False,False,none
후집,문헌,1,['cj_v41_0012'],후집,,,False,False,none
임원역,지명,1,['cj_v41_0013'],임원역,,,False,False,none
금나라,국가,1,['cj_v41_0013'],금나라,,,False,False,none
거란의 3차 침입,사건,1,['cj_v41_0013'],거란의삼차침입,,,False,False,none
홍건적의 침입,사건,1,['cj_v41_0013'],홍건적의침입,,,False,False,none
고려 광종,인물,1,['cj_v41_img_47_15'],고려광종,,,False,False,none
국보 제323호,문화재,1,['cj_v41_img_47_15'],국보제323호,,,False,False,none
오부치,인물,1,['cj_v41_0900'],오부치,,,False,False,none
일본 총리,인물,1,['cj_v41_0900'],일본총리,,,False,False,none
21세기 새로운 한일 파트너십 공동 선언,조약,1,['cj_v41_0900'],21세기새로운한일파트너십공동선언,,,False,False,none
공주 석장리 축제,사건,1,['cj_v41_0901'],공주석장리축제,,,False,False,none
청동 은입사 물가풍경무늬 정병,유물,1,['cj_v41_img_66_03'],청동은입사물가풍경무늬정병,,,False,False,none
익산 미륵사지 서탑,유적,1,['cj_v41_0904'],익산미륵사지서탑,,,False,False,none
신라 선화 공주,인물,1,['cj_v41_0904'],신라선화공주,,,False,False,none
야당 총재,인물,1,['cj_v41_0898'],야당총재,,,False,False,none
국회의원직,제도,1,['cj_v41_0898'],국회의원직,,,False,False,none
국어 교재,문헌,1,['cj_v41_0894'],국어교재,,,False,False,none
교사 양성,제도,1,['cj_v41_0894'],교사양성,,,False,False,none
한글 교과서,문헌,1,['cj_v41_0894'],한글교과서,,,False,False,none
장면 정부,기관,1,['cj_v41_0895'],장면정부,,,False,False,none
푸에블로호 나포 사건,사건,1,['cj_v41_0896'],푸에블로호나포사건,,,False,False,none
부천 경찰서,기관,1,['cj_v41_0898'],부천경찰서,,,False,False,none
성 고문 사건,사건,1,['cj_v41_0898'],성고문사건,,,False,False,none
조선 민립 대학 설립 기성회,단체,1,['cj_v41_0890'],조선민립대학설립기성회,,,False,False,none
조선 여자 교육회,단체,1,['cj_v41_0890'],조선여자교육회,,,False,False,none
교통부 차장,기관,1,['cj_v41_0891'],교통부차장,,,False,False,none
재무부 총장,기관,1,['cj_v41_0891'],재무부총장,,,False,False,none
사할린,지명,1,['cj_v41_0892'],사할린,,,False,False,none
탄광,유적,1,['cj_v41_0892'],탄광,,,False,False,none
대원,단체,1,['cj_v41_0893'],대원,,,False,False,none
독립장,사상,1,['cj_v41_0894'],독립장,,,False,False,none
부판참시,사건,1,['cj_v41_0918'],부판참시,,,False,False,none
죽주성,유적,1,['cj_v41_0912'],죽주성,,,False,False,none
쌍성,지명,1,['cj_v41_0914'],쌍성,,,False,False,none
문화유산 DB,기관,1,['cj_v41_img_66_17'],문화유산db,,,False,False,none
양민 공음전시법,제도,1,['cj_v41_0909'],양민공음전시법,,,False,False,none
문하시랑평장소,기관,1,['cj_v41_0909'],문하시랑평장소,,,False,False,none
외성,유적,1,['cj_v41_0912'],외성,,,False,False,none
충주성 전투,사건,1,['cj_v41_0912'],충주성전투,,,False,False,none
에노,인물,1,['cj_v41_0906'],에노,,,False,False,none
크라스키노 성 유적,유적,1,['cj_v41_0907'],크라스키노성유적,,,False,False,none
연꽃무늬 수막새,유물,1,['cj_v41_0907'],연꽃무늬수막새,,,False,False,none
김제 금산사,유적,1,['cj_v41_0908'],김제금산사,,,False,False,none
척경입비도,문화재,1,['cj_v41_0202'],척경입비도,,,False,False,none
양광전라경상도 도순찰사,제도,1,['cj_v41_0205'],양광전라경상도도순찰사,,,False,False,none
당현종,인물,1,['cj_v41_0246'],당현종,,,False,False,none
해상공국,기관,1,['cj_v41_0926'],해상공국,,,False,False,none
8양군,제도,1,['cj_v41_0201'],팔양군,,,False,False,none
수문상친림관역도,문화재,1,['cj_v41_0921'],수문상친림관역도,,,False,False,none
청계천 준설 공사,사건,1,['cj_v41_0921'],청계천준설공사,,,False,False,none
방수성,유적,1,['cj_v41_0925'],방수성,,,False,False,none
로저스,인물,1,['cj_v41_0925'],로저스,,,False,False,none
생생 한국사 교실,단체,1,['cj_v41_0920'],생생한국사교실,,,False,False,none
동래부사,기관,1,['cj_v41_0920'],동래부사,,,False,False,none
최보따리,인물,1,['cj_v41_0928'],최보따리,,,False,False,none
각국 공관,기관,1,['cj_v41_0929'],각국공관,,,False,False,none
호소문,문헌,1,['cj_v41_0929'],호소문,,,False,False,none
국내 진공 작전,사건,1,['cj_v41_0932'],국내진공작전,,,False,False,none
한일 병합,사건,1,['cj_v41_0934'],한일병합,,,False,False,none
지리고,문헌,1,['cj_v41_0927'],지리고,,,False,False,none
직관고,문헌,1,['cj_v41_0927'],직관고,,,False,False,none
물산고,문헌,1,['cj_v41_0927'],물산고,,,False,False,none
국어고,문헌,1,['cj_v41_0927'],국어고,,,False,False,none
국서고,문헌,1,['cj_v41_0927'],국서고,,,False,False,none
속국고,문헌,1,['cj_v41_0927'],속국고,,,False,False,none
주몽,인물,1,['cj_v41_0927'],주몽,,,False,False,none
소조여래좌상,문화재,1,['cj_v41_img_52_14'],소조여래좌상,,,False,False,none
해동 삼국,국가,1,['cj_v41_0927'],해동삼국,,,False,False,none
발해사,문헌,1,['cj_v41_0927'],발해사,,,False,False,none
군고,문헌,1,['cj_v41_0927'],군고,,,False,False,none
신고,문헌,1,['cj_v41_0927'],신고,,,False,False,none
쿠빌라이,인물,1,['cj_v41_0250'],쿠빌라이,,,False,False,none
조양필,인물,1,['cj_v41_0250'],조양필,,,False,False,none
국보 제18호,문화재,1,['cj_v41_img_52_14'],국보제18호,,,False,False,none
국보 45호,문화재,1,['cj_v41_img_52_14'],국보45호,,,False,False,none
해동 화엄,사상,1,['cj_v41_0952'],해동화엄,,,False,False,none
원교국사,인물,1,['cj_v41_0952'],원교국사,,,False,False,none
선묘룡,인물,1,['cj_v41_0952'],선묘룡,,,False,False,none
경주 이견대,유적,1,['cj_v41_0953'],경주이견대,,,False,False,none
김양상,인물,1,['cj_v41_0954'],김양상,,,False,False,none
소를 이용한 깊이갈이,제도,1,['cj_v41_0947'],소를이용한깊이갈이,,,False,False,none
살수 전투,사건,1,['cj_v41_0951'],살수전투,,,False,False,none
조선 사람 조선 것,사상,1,['cj_v41_0938'],조선사람조선것,,,False,False,none
제령 제19호,정책,1,['cj_v41_0939'],제령제19호,,,False,False,none
대전-대구 구간,지명,1,['cj_v41_0942'],대전대구구간,,,False,False,none
남북 이산가족 교환 방문,사건,1,['cj_v41_img_66_50'],남북이산가족교환방문,,,False,False,none
우벽란정,유적,1,['cj_v41_0011'],우벽란정,,,False,False,none
좌벽란정,유적,1,['cj_v41_0011'],좌벽란정,,,False,False,none
조선은행 대구 지점 폭탄 의거,사건,1,['cj_v41_0937'],조선은행대구지점폭탄의거,,,False,False,none
광주학생,단체,1,['cj_v41_0938'],광주학생,,,False,False,none
판이부사,기관,1,['cj_v41_0964'],판이부사,,,False,False,none
여진인,인물,1,['cj_v41_0965'],여진인,,,False,False,none
달달인,인물,1,['cj_v41_0965'],달달인,,,False,False,none
사마천,인물,1,['cj_v41_0966'],사마천,,,False,False,none
일본 정벌,정책,1,['cj_v41_0961'],일본정벌,,,False,False,none
훈관,제도,1,['cj_v41_0963'],훈관,,,False,False,none
태학생,제도,1,['cj_v41_0963'],태학생,,,False,False,none
사문학생,제도,1,['cj_v41_0963'],사문학생,,,False,False,none
북계 9성,유적,1,['cj_v41_0960'],북계구성,,,False,False,none
금 정벌,정책,1,['cj_v41_0960'],금정벌,,,False,False,none
정동행중서성,기관,1,['cj_v41_0961'],정동행중서성,,,False,False,none
밤에 다듬이 소리를 듣고,문헌,1,['cj_v41_0955'],밤에다듬이소리를듣고,,,False,False,none
양태사,인물,1,['cj_v41_0955'],양태사,,,False,False,none
국보 제303호,문화재,1,['cj_v41_0210'],국보제303호,,,False,False,none
고령 지산동,유적,1,['cj_v41_0243'],고령지산동,,,False,False,none
함안 말이산,유적,1,['cj_v41_0243'],함안말이산,,,False,False,none
국보 제119호,문화재,1,['cj_v41_img_52_06'],국보제119호,,,False,False,none
조선 상인,단체,1,['cj_v41_0976'],조선상인,,,False,False,none
조선의 관세 자주권,정책,1,['cj_v41_0976'],조선의관세자주권,,,False,False,none
하권,문헌,1,['cj_v41_0207'],하권,,,False,False,none
시정 개혁,정책,1,['cj_v41_0208'],시정개혁,,,False,False,none
화성능행도,문화재,1,['cj_v41_0973'],화성능행도,,,False,False,none
포청,기관,1,['cj_v41_0974'],포청,,,False,False,none
제천,지명,1,['cj_v41_0974'],제천,,,False,False,none
천주당,기관,1,['cj_v41_0974'],천주당,,,False,False,none
신씨,인물,1,['cj_v41_0966'],신씨,,,False,False,none
함길도 병마도절제사,제도,1,['cj_v41_0968'],함길도병마도절제사,,,False,False,none
인삼국,기관,1,['cj_v41_0969'],인삼국,,,False,False,none
조선 내 관,기관,1,['cj_v41_0983'],조선내관,,,False,False,none
태평령,지명,1,['cj_v41_0985'],태평령,,,False,False,none
왕칭현,지명,1,['cj_v41_0985'],왕칭현,,,False,False,none
차이시밍,인물,1,['cj_v41_0985'],차이시밍,,,False,False,none
인도미얀마 전선,지명,1,['cj_v41_0985'],인도미얀마전선,,,False,False,none
징병령,법,1,['cj_v41_0986'],징병령,,,False,False,none
길모어,인물,1,['cj_v41_0979'],길모어,,,False,False,none
초대 주미 공사,제도,1,['cj_v41_0980'],초대주미공사,,,False,False,none
안홍한,인물,1,['cj_v41_0983'],안홍한,,,False,False,none
조선 독립 자금 강탈,사건,1,['cj_v41_0983'],조선독립자금강탈,,,False,False,none
볼온문서,문헌,1,['cj_v41_0983'],볼온문서,,,False,False,none
황소의 난,사건,1,['cj_v41_0245'],황소의난,,,False,False,none
대무예,인물,1,['cj_v41_0246'],대무예,,,False,False,none
의병 투장,사건,1,['cj_v41_0977'],의병투장,,,False,False,none
관립 교육 기관,기관,1,['cj_v41_0979'],관립교육기관,,,False,False,none
좌원,기관,1,['cj_v41_0979'],좌원,,,False,False,none
우원,기관,1,['cj_v41_0979'],우원,,,False,False,none
금동반가사유상,문화재,1,['cj_v41_img_52_06'],금동반가사유상,,,False,False,none
정관 16년,사건,1,['cj_v41_0244'],정관16년,,,False,False,none
개소문,인물,1,['cj_v41_0244'],개소문,,,False,False,none
대양,인물,1,['cj_v41_0244'],대양,,,False,False,none
남생,인물,1,['cj_v41_0244'],남생,,,False,False,none
남건,인물,1,['cj_v41_0244'],남건,,,False,False,none
길상탑,문화재,1,['cj_v41_1002'],길상탑,,,False,False,none
묘길상탑기,문헌,1,['cj_v41_1002'],묘길상탑기,,,False,False,none
회현리 패총,유적,1,['cj_v41_1003'],회현리패총,,,False,False,none
구부,인물,1,['cj_v41_1004'],구부,,,False,False,none
사법권 독립,사상,1,['cj_v41_0995'],사법권독립,,,False,False,none
UN,기관,1,['cj_v41_0996'],un,,,False,False,none
고창 고인돌 유적,유적,1,['cj_v41_0997'],고창고인돌유적,,,False,False,none
사신도 벽화,문화재,1,['cj_v41_1000'],사신도벽화,,,False,False,none
김승훈,인물,1,['cj_v41_0995'],김승훈,,,False,False,none
함세웅,인물,1,['cj_v41_0995'],함세웅,,,False,False,none
민주 인사 석방,정책,1,['cj_v41_0995'],민주인사석방,,,False,False,none
장례식 만장,문헌,1,['cj_v41_0990'],장례식만장,,,False,False,none
개헌안,제도,1,['cj_v41_0991'],개헌안,,,False,False,none
경인년,사건,1,['cj_v41_0993'],경인년,,,False,False,none
계사년,사건,1,['cj_v41_0993'],계사년,,,False,False,none
명량해전,사건,1,['cj_v41_1016'],명량해전,,,False,False,none
북학론,사상,1,['cj_v41_1016'],북학론,,,False,False,none
산천재,유적,1,['cj_v41_1017'],산천재,,,False,False,none
원 순제,인물,1,['cj_v41_1012'],원순제,,,False,False,none
구텐베르크,인물,1,['cj_v41_1013'],구텐베르크,,,False,False,none
백운,인물,1,['cj_v41_1013'],백운,,,False,False,none
출기파적도,문화재,1,['cj_v41_1015'],출기파적도,,,False,False,none
혜음원지,유적,1,['cj_v41_1008'],혜음원지,,,False,False,none
혜음령,지명,1,['cj_v41_1008'],혜음령,,,False,False,none
혜음원,기관,1,['cj_v41_1008'],혜음원,,,False,False,none
아구다,인물,1,['cj_v41_1009'],아구다,,,False,False,none
불상과 경문,문화재,1,['cj_v41_1004'],불상과경문,,,False,False,none
한서 식화지,문헌,1,['cj_v41_1005'],한서식화지,,,False,False,none
중국 지린성 창바이조선족자치현,지명,1,['cj_v41_1006'],중국지린성창바이조선족자치현,,,False,False,none
대송,국가,1,['cj_v41_1007'],대송,,,False,False,none
북한군,단체,1,['cj_v41_1038'],북한군,,,False,False,none
한일 문화 교류,정책,1,['cj_v41_1039'],한일문화교류,,,False,False,none
노벨 평화상,사상,1,['cj_v41_1039'],노벨평화상,,,False,False,none
기초 생활 보장 제도,제도,1,['cj_v41_1039'],기초생활보장제도,,,False,False,none
고부군 안핵사,기관,1,['cj_v41_1027'],고부군안핵사,,,False,False,none
무주 집강소,기관,1,['cj_v41_1027'],무주집강소,,,False,False,none
대조선국,국가,1,['cj_v41_1027'],대조선국,,,False,False,none
동래부 거류지,지명,1,['cj_v41_1028'],동래부거류지,,,False,False,none
두모진해관,기관,1,['cj_v41_1028'],두모진해관,,,False,False,none
제1차 조선 교육령,법령,1,['cj_v41_1030'],제일차조선교육령,,,False,False,none
변승업,인물,1,['cj_v41_1024'],변승업,,,False,False,none
북위 38도선,지명,1,['cj_v41_1025'],북위38도선,,,False,False,none
교린,사상,1,['cj_v41_1026'],교린,,,False,False,none
은대법,제도,1,['cj_v41_1021'],은대법,,,False,False,none
경내,지명,1,['cj_v41_1023'],경내,,,False,False,none
조선총독부 청사,기관,1,['cj_v41_1023'],조선총독부청사,,,False,False,none
전주 동고산성,유적,1,['cj_v41_0009'],전주동고산성,,,False,False,none
조선방직,기관,1,['cj_v41_1045'],조선방직,,,False,False,none
수장고,기관,1,['cj_v41_1046'],수장고,,,False,False,none
동삼동 패총 유적,유적,1,['cj_v41_1046'],동삼동패총유적,,,False,False,none
도선국사비,문화재,1,['cj_v41_1047'],도선국사비,,,False,False,none
울주 대곡리 반구대,유적,1,['cj_v41_1044'],울주대곡리반구대,,,False,False,none
유교 경전,문헌,1,['cj_v41_1044'],유교경전,,,False,False,none
중국 역사서,문헌,1,['cj_v41_1044'],중국역사서,,,False,False,none
중학교 의무 교육,제도,1,['cj_v41_1039'],중학교의무교육,,,False,False,none
대통령 탄신 경축식,사건,1,['cj_v41_1040'],대통령탄신경축식,,,False,False,none
충남 부여 쌍북리,지명,1,['cj_v41_1044'],충남부여쌍북리,,,False,False,none
구구단,사상,1,['cj_v41_1044'],구구단,,,False,False,none
금부도사,인물,1,['cj_v41_0214'],금부도사,,,False,False,none
세손,제도,1,['cj_v41_0210'],세손,,,False,False,none
파주 자운서원,유적,1,['cj_v41_0212'],파주자운서원,,,False,False,none
명군,단체,1,['cj_v41_0213'],명군,,,False,False,none
