name,hanja,duplicate_person_id,canonical_person_id,review_status,note
권집,權潗,P003725,P003718,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권집,權諿,P003720,P003719,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권집,權諿,P003726,P003719,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권집,權諿,P003730,P003719,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권징,權徵,P003734,P003735,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권징,權澄,P003738,P003736,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권철경,權哲經,P003778,P003777,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권최,權㝡,P003793,P003792,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권추,權錘,P003803,P003801,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권필,權弼,P003865,P003867,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권한,權澣,P003886,P003887,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권항,權恒,P003904,P003900,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권항,權恒,P003905,P003900,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권항,權恒,P003906,P003900,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권헌,權憲,P003918,P003916,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권현,權晛,P003938,P003928,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권현,權鉉,P003937,P003934,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권현,權顯,P003933,P003936,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권협,權協,P003949,P003946,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권형,權泂,P003955,P003951,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권형,權衡,P003956,P003953,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권형,權衡,P003957,P003953,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권호,權瑚,P003973,P003972,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권홍,權弘,P003989,P003990,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권화,權和,P003998,P003996,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권화,權和,P003999,P003996,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권확,權確,P004003,P004001,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권환,權瑍,P004010,P004006,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권회,權恢,P004018,P004020,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권회,權恢,P004022,P004020,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권회,權恢,P004023,P004020,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권회,權恢,P004024,P004020,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권회,權誨,P004017,P004016,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권후,權垕,P004033,P004034,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권흡,權恰,P004061,P004062,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권흡,權熻,P004056,P004058,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권흡,權熻,P004059,P004058,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권희,權曦,P004070,P004072,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권희,權曦,P004071,P004072,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권희익,權希益,P004081,P004082,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권희정,權希正,P004085,P004084,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
권희정,權希正,P004086,P004084,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
금계,琴啓,P004111,P004110,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김간,金侃,P004401,P004397,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김강,金鋼,P004418,P004419,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김개,金漑,P004432,P004430,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김갱,金鏗,P004444,P004443,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김건,金健,P004459,P004458,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김건,金鍵,P004453,P004452,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김건,金鍵,P004454,P004452,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김견,金堅,P004474,P004473,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김견,金堅,P004477,P004473,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김경,金絅,P004495,P004485,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김경,金鏡,P004493,P004487,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김경문,金敬文,P004537,P004538,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김경석,金慶錫,P004548,P004547,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김경선,金景善,P004550,P004549,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김경손,金慶孫,P004558,P004557,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김경신,金敬信,P004564,P004566,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김경연,金敬淵,P004571,P004570,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김경우,金景愚,P004576,P004575,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김경운,金慶雲,P004579,P004578,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김경직,金敬直,P004602,P004601,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김경진,金慶進,P004605,P004603,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김경철,金景澈,P004611,P004609,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김경택,金慶澤,P004617,P004616,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김계,金繼,P004638,P004636,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김계,金繼,P004641,P004636,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김계남,金季男,P004652,P004651,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김계명,金啓明,P004661,P004660,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김계운,金繼運,P004684,P004683,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김계종,金繼宗,P004693,P004692,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김계증,金繼曾,P004695,P004694,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김계환,金啓煥,P004708,P004709,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김계환,金啓煥,P004710,P004709,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김곤,金坤,P004731,P004730,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김관,金瓘,P004760,P004753,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광,金光,P004775,P004776,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광계,金光啓,P004781,P004780,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광두,金光斗,P004785,P004784,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광두,金光斗,P004786,P004784,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광범,金光範,P004804,P004803,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광세,金光世,P004820,P004819,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광세,金光世,P004821,P004819,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광수,金光壽,P004829,P004828,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광수,金光粹,P004832,P004825,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광수,金光遂,P004830,P004827,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광수,金光遂,P004833,P004827,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광악,金光岳,P004844,P004843,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광언,金光彦,P004847,P004846,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광언,金光彦,P004848,P004846,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광우,金光佑,P004856,P004854,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
김광우,金光遇,P004858,P004853,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
