person_id,person_name,relation_type,related_person_id,related_person_name,related_birth_year,related_death_year,related_bonkwan,related_father,related_count,evidence_url,detail_url
P000048,강계년(姜桂年),조부,P000537,강운상(姜雲祥),1526,1587,진주(晉州),강린(姜璘),6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000048
P000048,강계년(姜桂年),부,P000755,강주(姜籀),1566,1650,진주(晉州),강운상(姜雲祥),16명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000048
P000048,강계년(姜桂年),자,P000948,강현(姜鋧),1650,1733,진주(晉州),강계년(姜桂年),15명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000048
P000048,강계년(姜桂年),형제,P000227,강백년(姜栢年),1603,1681,진주(晉州),강주(姜籀),14명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000048
P000049,강계부(姜啓溥),부,P000290,강석리(姜錫履),,,진주(晉州),,2명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1696_016703,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000049
P000049,강계부(姜啓溥),자,P000756,강주귀(姜柱龜),1693,,진주(晉州),강계부(姜啓溥),3명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1715_018889,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000049
P000049,강계부(姜啓溥),자,P000760,강주립(姜柱立),,,진주(晉州),강계부(姜啓溥),6명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010396,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000049
P000049,강계부(姜啓溥),생부,P000307,강석하(姜錫夏),1644,1707,진주(晉州),강대후(姜大後),3명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1696_016703,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000049
P000052,강계오(姜繼吳),부,P000086,강극명(姜克明),,,진주(晉州),,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1656_006286,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000052
P000052,강계오(姜繼吳),자,P000422,강시언(姜時彦),,,진주(晉州),강계오(姜繼吳),3명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1656_006286,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000052
P000053,강계운(姜繼雲),자,P000284,강석규(姜碩圭),1666,,진주(晉州),강계운(姜繼雲),1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MU_6JOb_1694_000773,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000053
P000055,강공거(姜公擧),증조부,P000205,강문재(姜文載),,,진주(晉州),,3명,http://people.aks.ac.kr/front/dirSer/ppl/pplView.aks?pplId=PPL_6JOc_A1689_1_0017015,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000055
P000055,강공거(姜公擧),조부,P001037,강희세(姜熙世),,,진주(晉州),강문재(姜文載),4명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1721_119699,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000055
P000055,강공거(姜公擧),부,P000794,강지후(姜志厚),,,진주(晉州),강희세(姜熙世),4명,http://people.aks.ac.kr/front/dirSer/ppl/pplView.aks?pplId=PPL_6JOc_A1689_1_0017015,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000055
P000055,강공거(姜公擧),장인,P015746,박만중(朴萬重),,,,,1명,http://people.aks.ac.kr/front/dirSer/ppl/pplView.aks?pplId=PPL_6JOc_A1689_1_0017015,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000055
P000055,강공거(姜公擧),장인,P019235,변석지(邊碩祉),,,,,1명,http://people.aks.ac.kr/front/dirSer/ppl/pplView.aks?pplId=PPL_6JOc_A1689_1_0017015,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000055
P000055,강공거(姜公擧),스승,P000185,강명세(姜命世),1632,1708,진주(晉州),강문재(姜文載),5명,http://people.aks.ac.kr/front/dirSer/ppl/pplView.aks?pplId=PPL_6JOc_A1689_1_0017015,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000055
P000056,강공망(姜公望),증조부,P000777,강중선(姜中善),,,진주(晉州),강원우(姜元佑),2명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1477_001664,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000056
P000056,강공망(姜公望),조부,P000407,강순민(姜舜民),,,진주(晉州),강중선(姜中善),4명,https://encykorea.aks.ac.kr/Article/E0000969,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000056
P000056,강공망(姜公望),부,P000041,강경서(姜景敍),1443,1510,진주(晉州),강순민(姜舜民),7명,http://thesaurus.itkc.or.kr/search/view?dataId=14339,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000056
P000056,강공망(姜公望),자,P000322,강섬(姜暹),1516,1594,진주(晉州),강공망(姜公望),6명,http://thesaurus.itkc.or.kr/search/view?dataId=14339,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000056
P000056,강공망(姜公望),자,P000532,강욱(姜昱),1511,1574,진주(晉州),강공망(姜公望),7명,http://thesaurus.itkc.or.kr/search/view?dataId=12249,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000056
P000056,강공망(姜公望),장인,P060862,최장손(崔長孫),,,,,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1546_003178,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000056
P000057,강공준(姜公儁),사위,P052760,정상협(鄭相協),,,해주(海州),정식(鄭栻),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000057
P000059,강곽(姜漷),조부,P000721,강재주(姜再周),1667,1730,진주(晉州),,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1809_011700,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000059
P000059,강곽(姜漷),부,P000845,강최일(姜最一),1690,1749,진주(晉州),강재주(姜再周),2명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1840_012605,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000059
P000059,강곽(姜漷),자,P000189,강목(姜 ),1755,1826,진주(晉州),강곽(姜漷),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000059
P000059,강곽(姜漷),자,P000432,강식(姜植),1747,1830,진주(晉州),강곽(姜漷),17명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000059
P000059,강곽(姜漷),자,P000658,강익(姜榏),1751,1815,진주(晉州),강곽(姜漷),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000059
P000059,강곽(姜漷),자,P000795,강직(姜㮨),1753,1822,진주(晉州),강곽(姜漷),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000059
P000059,강곽(姜漷),사위,P012121,김희분(金煕奮),1760,1822,의성(義城),김진동(金鎭東),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000059
P000059,강곽(姜漷),사위,P054808,정취달(鄭就達),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000059
P000060,강관(姜琯),조부,P000534,강욱(姜勗),,,진주(晉州),,1명,http://people.aks.ac.kr/front/dirSer/ppl/pplView.aks?pplId=PPL_6JOa_A9999_1_0030032,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000060
P000060,강관(姜琯),부,P000452,강안중(姜安重),,1465,진주(晉州),강욱(姜勗),2명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1510_002364,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000060
P000060,강관(姜琯),자,P000631,강응태(姜應台),1495,1552,진주(晉州),강관(姜琯),4명,https://encykorea.aks.ac.kr/Article/E0001344,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000060
P000061,강관(姜 ),증조부,P000048,강계년(姜桂年),,,진주(晉州),강주(姜籀),5명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000061
P000061,강관(姜 ),조부,P000948,강현(姜鋧),1650,1733,진주(晉州),강계년(姜桂年),15명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000061
P000061,강관(姜 ),부,P000369,강세황(姜世晃),1713,1791,진주(晉州),강현(姜鋧),15명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000061
P000061,강관(姜 ),형제,P000252,강빈(姜儐),1745,,진주(晉州),강세황(姜世晃),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000061
P000061,강관(姜 ),형제,P000436,강신(姜信),,,진주(晉州),강세황(姜世晃),14명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000061
P000061,강관(姜 ),형제,P000672,강인(姜𪝤),,,진주(晉州),강세황(姜世晃),9명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000061
P000061,강관(姜 ),형제,P001020,강흔(姜俒),1739,,진주(晉州),강세황(姜世晃),11명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000061
P000061,강관(姜 ),장인,P030760,유성갑(柳省甲),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000061
P000062,강교년(康喬年),부,P000236,강복룡(康伏龍),,,신천(信川),,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1635_005772,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000062
P000062,강교년(康喬年),장인,P037391,이도보(李道輔),1587,1651,벽진(碧珍),이후경(李厚慶),7명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1635_005772,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000062
P000062,강교년(康喬年),장인,P048974,이후경(李厚慶),1558,1630,성주(星州),이엄(李儼),18명,http://db.itkc.or.kr/dir/item?itemId=BT,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000062
P000062,강교년(康喬年),스승,P051603,정경세(鄭經世),1563,1633,진주(晉州),정여관(鄭汝寬),52명,http://db.itkc.or.kr/dir/item?itemId=BT,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000062
P000063,강교선(姜敎善),증조부,P000944,강헌규(姜獻圭),,,진주(晉州),강주현(姜周炫),5명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000063
P000063,강교선(姜敎善),조부,P000814,강진화(姜鎭華),1786,,진주(晉州),강헌규(姜獻圭),6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000063
P000063,강교선(姜敎善),부,P000554,강위(姜瑋),1820,1884,진주(晉州),강진화(姜鎭華),20명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000063
P000063,강교선(姜敎善),형제,P000514,강요선(姜堯善),1843,,진주(晉州),강위(姜瑋),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000063
P000063,강교선(姜敎善),형제,P000583,강유선(姜維善),,,진주(晉州),강위(姜瑋),6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000063
P000063,강교선(姜敎善),형제,P001001,강효선(姜孝善),,,진주(晉州),강위(姜瑋),6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000063
P000065,강구생(姜丘生),사위,P031530,유인홍(柳仁洪),,,문화(文化),유효장(柳孝章),7명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1481_001730,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000065
P000066,강국로(姜國老),부,P000383,강수원(姜秀元),,,진주(晉州),,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MU_6JOa_1528_000013,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000066
P000066,강국로(姜國老),사위,P038268,이명복(李明復),,,광주(廣州),이준경(李遵慶),4명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000066
P000067,강국흥(姜國興),부,P000254,강사근(姜思近),,,진주(晉州),,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1469_001480,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000067
P000067,강국흥(姜國興),자,P000939,강행(姜行),14??,,진주(晉州),강국흥(姜國興),4명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1469_001480,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000067
P000068,강군보(姜君寶),조부,P000262,강사첨(姜師瞻),,,진주(晉州),,1명,http://thesaurus.itkc.or.kr/search/view?dataId=4064,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000068
P000068,강군보(姜君寶),부,P000829,강창귀(姜昌貴),,,진주(晉州),강사첨(姜師瞻),3명,http://thesaurus.itkc.or.kr/search/view?dataId=4064,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000068
P000068,강군보(姜君寶),자,P000270,강서(姜筮),1347,1424,진주(晉州),강군보(姜君寶),4명,https://encykorea.aks.ac.kr/Article/E0001194,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000068
P000068,강군보(姜君寶),자,P000415,강시(姜蓍),1339,1400,진주(晉州),강군보(姜君寶),10명,https://encykorea.aks.ac.kr/Article/E0001256,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000068
P000068,강군보(姜君寶),장인,P008264,김여진(金麗珍),,,경주(慶州),김연(金延),3명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KM_5COc_9999_000886,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000068
P000069,강궁진(姜弓珍),자,P000024,강감찬(姜邯贊),948,1031,금주(衿州),강궁진(姜弓珍),1명,http://thesaurus.itkc.or.kr/search/view?dataId=14527,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000069
P000070,강권(康錈),증조부,P000634,강의(康顗),,,신천(信川),강중진(康仲珍),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000070
P000070,강권(康錈),조부,P000582,강유선(康惟善),1520,1549,신천(信川),강의(康顗),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000070
P000070,강권(康錈),부,P000237,강복성(康復誠),1550,1634,신천(信川),강유선(康惟善),7명,http://thesaurus.itkc.or.kr/search/view?dataId=12243,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000070
P000070,강권(康錈),자,P000386,강수학(康邃學),1615,,신천(信川),강권(康錈),4명,http://thesaurus.itkc.or.kr/search/view?dataId=12243,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000070
P000070,강권(康錈),형제,P000573,강유(康鍒),1604,,신천(信川),강복성(康復誠),5명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1642_010933,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000070
P000070,강권(康錈),장인,P045177,이정란(李廷鸞),1529,1600,전의(全義),이승효(李承孝),9명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1665_006522,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000070
P000071,강귀손(姜龜孫),증조부,P000994,강회백(姜淮伯),1357,1402,진주(晉州),강시(姜蓍),12명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000071
P000071,강귀손(姜龜孫),조부,P000288,강석덕(姜碩德),1395,1459,진주(晉州),강회백(姜淮伯),15명,http://thesaurus.itkc.or.kr/search/view?dataId=12063,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000071
P000071,강귀손(姜龜孫),부,P001034,강희맹(姜希孟),1424,1483,진주(晉州),강석덕(姜碩德),20명,http://thesaurus.itkc.or.kr/search/view?dataId=4063,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000071
P000071,강귀손(姜龜孫),자,P000864,강태수(姜台壽),1479,1526,진주(晉州),강귀손(姜龜孫),8명,http://thesaurus.itkc.or.kr/search/view?dataId=3828,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000071
P000071,강귀손(姜龜孫),형제,P000506,강오복(姜五福),15??,15??,진주(晉州),강희맹(姜希孟),14명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000071
P000071,강귀손(姜龜孫),형제,P000923,강학손(姜鶴孫),,,진주(晉州),강희맹(姜希孟),9명,http://thesaurus.itkc.or.kr/search/view?dataId=15440,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000071
P000071,강귀손(姜龜孫),장인,P022217,송요년(宋遙年),1429,1499,은진(恩津),송계사(宋繼祀),7명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1479_001686,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000071
P000072,강귀수(姜龜秀),증조부,P001020,강흔(姜俒),1739,,진주(晉州),강세황(姜世晃),11명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000072
P000072,강귀수(姜龜秀),조부,P000641,강이대(姜彝大),,,진주(晉州),강흔(姜俒),10명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000072
P000072,강귀수(姜龜秀),부,P000798,강진(姜溍),1807,1858,진주(晉州),강이대(姜彝大),15명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000072
P000072,강귀수(姜龜秀),형제,P000975,강홍수(姜鴻秀),1847,,진주(晉州),강진(姜溍),5명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000072
P000072,강귀수(姜龜秀),장인,P017023,박응기(朴應夔),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000072
P000074,강귀헌(姜貴獻),부,P000684,강일(姜逸),,,진주(晉州),,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_Z1_6JOb_1639_000354,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000074
