person_id,name,birth_year,death_year,bonkwan,ja,ho,father,related_count,detail_url
P001216,고계서(高啓瑞),1700,,개성(開城),명징(明徵),,고사건(高師健),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001216
P001217,고계수(高罽須),1??,,,,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001217
P001218,고계영(高季英),1526,,장흥(長興),정지(挺之),,고운(高雲),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001218
P001219,고구부(高丘夫),,384,,,,고사유(高斯由),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001219
P001220,고군(高君),1586,1671,제주(濟州),,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001220
P001221,고궁(高宮),47,165,,,,고재사(高再思),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001221
P001222,고규서(高奎瑞),,,개성(開城),,,고사석(高師錫),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001222
P001223,고극검(高克儉),,,개성(開城),,,고수연(高壽延),1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001223
P001224,고극공(高克恭),,,개성(開城),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001224
P001225,고극형(高克亨),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001225
P001226,"고남무(高南武)

고국천왕(故國川王)",,197,,,,고백고(高伯固),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001226
P001227,고능선(高能善),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001227
P001228,고달가(高達賈),2??,292,,,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001228
P001229,"고담덕(高談德)

광개토왕(廣開土王)",374,413,,,,고이련(高伊連),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001229
P001230,고덕남(高德男),,,,,,고장(高臧),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001230
P001231,고덕무(高德武),,,,,,고장(高臧),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001231
P001232,고덕부(高德符),,,,,,,2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001232
P001233,고덕붕(高德鵬),1552,1626,장택(長澤),남익(南翊),여곡(麗谷),,4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001233
P001234,고도열(高道說),,,제주(濟州),,,고회(高晦),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001234
P001235,고도원(高道原),,,제주(濟州),,,고회(高晦),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001235
P001236,고도절(高都切),,1,,,,고유리(高瑠璃),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001236
P001237,고도중(高道重),,,제주(濟州),,,고회(高晦),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001237
P001238,고도형(高道亨),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001238
P001239,고도희(高道希),,,제주(濟州),,,고회(高晦),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001239
P001240,고돌고(高咄固),,293,,,,고약로(高藥盧),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001240
P001241,고두강(高斗綱),,,장흥(長興),,,고부천(高傅川),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001241
P001242,고두건(高斗建),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001242
P001243,고두남(高斗南),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001243
P001244,고두명(高斗明),1623,,장흥(長興),시백(時伯),,고부천(高傅川),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001244
P001245,고두연(高斗演),1858,,개성(開城),우중(虞仲),,고문겸(高文謙),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001245
P001246,고두칠(高斗七),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001246
P001247,고득겸(高得謙),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001247
P001248,고득뢰(高得賚),15??,1593,용담(龍潭),은보(殷甫),,고효륜(高孝倫),1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001248
P001249,고득종(高得宗),,,제주(濟州),"자부(子傅), 자전(子傳)",영곡(靈谷),고봉지(高鳳智),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001249
P001250,고막근(高莫勤),,148,,,,고궁(高宮),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001250
P001251,고만택(高萬宅),,,장흥(長興),,,고응인(高應仁),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001251
P001252,고맹영(高孟英),1502,,장흥(長興),영지(英之),하천(霞川),고운(高雲),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001252
P001253,고맹원(高猛元),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001253
P001254,고명극(高明極),1795,1857,장흥(長興),중집(仲集),명암(明巖),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001254
P001255,고명달(高命達),15??,,제주(濟州),,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001255
P001256,고명림(高命霖),1710,1778,장흥(長興),내여(來汝),경재(敬齋),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001256
P001257,고명원(高明遠),15??,1592,장흥(長興),,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001257
P001258,고명진(高明進),1517,1549,용담(龍潭),중홍(仲鴻),청남(晴南),,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001258
P001259,고몽경(高夢卿),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001259
P001260,고몽근(高夢根),,,개성(開城),,,고유(高裕),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001260
P001261,고몽기(高夢箕),,,개성(開城),,,고보(高補),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001261
P001262,고몽기(高夢基),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001262
P001263,고몽담(高夢聃),,,안동(安東),,,고식업(高識業),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001263
P001264,고몽려(高夢礪),,,개성(開城),,,고보(高補),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001264
P001265,고몽룡(高夢龍),15??,1592,제주(濟州),,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001265
P001266,고몽린(高夢鱗),,,개성(開城),,,고유(高裕),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001266
P001267,고몽삼(高夢參),,,제주(濟州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001267
P001268,고몽수(高夢壽),,,개성(開城),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001268
P001269,고몽우(高夢遇),,,개성(開城),,,고보(高補),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001269
P001270,고몽익(高夢翊),,,개성(開城),,,고보(高補),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001270
P001271,고몽찬(高夢贊),1793,1858,개성(開城),이수(理叟),"금주(錦洲), 만취정(晩翠亭)",고보(高補),15명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001271
P001272,고몽철(高夢喆),,,개성(開城),,,고보(高補),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001272
P001273,고무(高武),,,,,,고을불(高乙弗),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001273
P001274,고무전(高武全),15??,1592,제주(濟州),,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001274
P001275,"고무휼(高無恤)

대무신왕(大武神王)",4,44,,,,고유리(高瑠璃),9명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001275
P001276,고문겸(高文謙),,,개성(開城),,,고몽찬(高夢贊),10명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001276
P001277,"고백고(高伯固)

신대왕(新大王)",89,179,,,,,2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001277
P001278,고백천(高伯梴),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001278
P001279,고벽운(高劈雲),1559,1643,안동(安東),시룡(是龍),,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001279
P001280,고보(高補),1742,1816,개성(開城),연경(鍊卿),,,9명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001280
P001281,고보원(高寶元),,,,,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001281
P001282,고복겸(高福謙),1822,1880,제주(濟州),,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001282
P001283,고복남(高福男),,,,,,고장(高臧),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001283
P001284,고봉례(高鳳禮),,1411,제주(濟州),,,고신걸(高臣傑),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001284
P001285,고봉린(高鳳麟),1518,1558,제주(濟州),상지(祥之),,고세위(高世瑋),1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001285
P001286,고봉지(高鳳智),,1411,제주(濟州),중명(仲明),,고신걸(高臣傑),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001286
P001287,고봉환(高鳳煥),1817,1867,장흥(長興),휘서(輝瑞),,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001287
P001288,고부량(高傅良),1583,,장흥(長興),군거(君擧),,고처후(高處厚),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001288
P001289,고부림(高傅霖),,,장흥(長興),,,고인후(高因厚),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001289
P001290,고부매(高傅梅),,,장흥(長興),,,고인후(高因厚),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001290
P001291,고부민(高傅敏),,,장택(長澤),,,,2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001291
P001292,고부선(高傅善),,,장흥(長興),,,고용후(高用厚),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001292
P001293,고부즙(高傅楫),1579,,장흥(長興),군평(君平),,고인후(高因厚),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001293
P001294,고부천(高傅川),1578,1636,장흥(長興),군섭(君涉),"월봉(月峯), 월봉(月峰)",고인후(高因厚),16명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001294
P001295,고비(姑比),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001295
P001296,고빈(高贇),,,제주(濟州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001296
P001297,고사건(高師健),,,개성(開城),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001297
P001298,고사구(高奢句),,248,,,,고우위거(高憂位居),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001298
P001299,고사렴(高士廉),,,제주(濟州),,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001299
P001300,고사석(高師錫),,,개성(開城),,,,2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001300
P001301,고사신(高思信),,,횡성(橫城),,,고습(高襲),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001301
P001302,"고사유(高斯由)

고국원왕(故國原王)",,371,,,,고을불(高乙弗),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001302
P001303,고상륜(高象崙),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001303
P001304,고상부(高相夫),,300,,,,고약로(高藥盧),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001304
P001305,고상안(高尙顔),1553,1623,개성(開城),사물(思勿),"태촌(泰村), 남석(南石)",고천우(高天祐),18명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001305
P001306,고상의(高尙義),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001306
P001307,고상익(高尙翼),1614,,제주(濟州),익지(翼之),,고진민(高進民),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001307
P001308,고상지(高尙志),,,제주(濟州),,,,3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001308
P001309,고상지(高尙志),,,장흥(長興),,,고열(高悅),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001309
P001310,고서룡(高瑞龍),,,제주(濟州),,,,2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001310
P001311,고석규(高錫奎),1840,1922,,능선(能善),후조(後凋),,2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001311
P001312,고석동(高碩仝),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001312
P001313,고성겸(高聖謙),1810,1886,개성(開城),치희(穉希),녹리(甪里),고몽찬(高夢贊),14명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001313
P001314,고성구(高省久),,,제주(濟州),,,고상지(高尙志),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001314
P001315,고성옹주(高城翁主),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001315
P001316,고성진(高成鎭),18??,18??,장흥(長興),흥서(興瑞),,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001316
P001317,고성후(高成厚),1549,1602,장흥(長興),여관(汝寬),죽촌(竹村),고경조(高敬祖),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001317
P001318,고세만(高世萬),,,제주(濟州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001318
P001319,고세위(高世瑋),,,제주(濟州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001319
P001320,고세태(高世泰),1691,1750,제주(濟州),형숙(亨叔),용은(傭隱),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001320
P001321,고세태(高世泰),,,장흥(長興),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001321
P001322,고소락(高所樂),17??,17??,,,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001322
P001323,고소발(高素勃),,,,,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001323
P001324,고수검(高守儉),14??,,제주(濟州),,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001324
P001325,고수겸(高守謙),,,장택(長澤),,,고덕붕(高德鵬),13명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001325
P001326,고수성(高遂成),71,165,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001326
P001327,고수연(高壽延),,,개성(開城),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001327
P001328,고수정(高守精),14??,,제주(濟州),,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001328
P001329,고숙겸(高淑謙),,,개성(開城),,,고몽찬(高夢贊),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001329
P001330,고순(高淳),14??,,제주(濟州),"희지(煕之), 태진(太眞), 진진(眞眞)",망인(妄人),,2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001330
P001331,고순립(高順立),,,제주(濟州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001331
P001332,고순원(高順元),,,제주(濟州),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001332
P001333,고순진(高舜鎭),1863,1938,장흥(長興),의경(義卿),만취(晩翠),고여흥(高汝興),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001333
P001334,고순후(高循厚),1569,,장흥(長興),도상(道常),,고경명(高敬命),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001334
P001335,고숭걸(高崇傑),,,고성(高城),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001335
P001336,고습(高襲),,,횡성(橫城),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001336
P001337,고승안(高承顔),,,제주(濟州),,,고득종(高得宗),9명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001337
P001339,고시걸(高時傑),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001339
P001340,고시교(高時敎),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001340
P001341,고시량(高時良),1734,1800,장흥(長興),무중(武仲),화곡(華谷),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001341
P001342,고시련(高時連),1804,1882,장흥(長興),학천(學天),침암(沈菴),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001342
P001343,고시신(高時臣),1771,1845,장흥(長興),은수(殷叟),소암(素菴),고원겸(高元謙),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001343
P001344,고시청(高時淸),,,장흥(長興),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001344
P001345,고식업(高識業),,,안동(安東),,,고석동(高碩仝),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001345
P001346,고신걸(高臣傑),,,제주(濟州),,청파(靑坡),고순원(高順元),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001346
P001347,고안승(高安勝),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001347
P001348,고약로(高藥盧),,292,,,,고연불(高然弗),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001348
P001349,고약해(高若海),1377,1443,개성(開城),순평(順平),,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001349
P001350,고억(高億),1624,1698,제주(濟州),,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001350
P001351,고억수(高億秀),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001351
