event_id,event_name,relation_type,person_id,person_name,source_urls
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P029817,원혼(元混),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P032343,유홍(兪泓),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P032485,유희림(柳希霖),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P035936,이관(李瓘),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P036674,이기(李墍),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P037872,이린(李遴),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P046262,이증(李增),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P048089,이헌국(李憲國),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P049286,이희득(李希得),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P049997,임열(任說),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P053741,정유길(鄭惟吉),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P054390,정종영(鄭宗榮),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P066576,황림(黃琳),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P003571,권제(權踶),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P004406,김감(金勘),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P008002,김안국(金安國),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P008004,김안로(金安老),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P012461,남곤(南袞),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P013447,노수신(盧守愼),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P016489,박순(朴淳),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P017893,박충원(朴忠元),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P019161,변계량(卞季良),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P019577,서거정(徐居正),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P020714,성세창(成世昌),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P021094,성현(成俔),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P021213,소세양(蘇世讓),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P023170,신광한(申光漢),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P023948,신숙주(申叔舟),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P024145,신용개(申用漑),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P027866,어세겸(魚世謙),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P030775,유성룡(柳成龍),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P032821,윤근수(尹根壽),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P034979,윤회(尹淮),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P037347,이덕형(李德馨),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P039575,이산해(李山海),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P044133,이이(李珥),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P048023,이행(李荇),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P052637,정사룡(鄭士龍),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P053741,정유길(鄭惟吉),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P054130,정인지(鄭麟趾),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P061278,최항(崔恒),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P064502,홍귀달(洪貴達),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0304,대제학을 지낸 인물,사건인물,P065095,홍섬(洪暹),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0304
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P001330,고순(高淳),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P002214,권경유(權景裕),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P003096,권안(權晏),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P004956,김굉필(金宏弼),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P006246,김물(金勿),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P007828,김시습(金時習),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P009103,김응규(金應奎),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P009106,김응기(金應箕),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P013645,노필(盧㻶),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P014469,민귀손(閔龜孫),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P024122,신영희(辛永禧),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P024145,신용개(申用漑),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P026742,안우(安遇),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P027690,양준(楊浚),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P029411,우선언(禹善言),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P031720,유종선(柳從善),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P037018,이달선(李達善),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P039303,이분(李坋),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P043741,이윤종(李尹宗),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P045002,이적(李勣),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P045376,이정은(李貞恩),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P045861,이종준(李宗準),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P045917,이주(李胄),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P047196,이총(李摠),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P048281,이현손(李賢孫),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P052951,정세린(鄭世麟),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P053467,정여창(鄭汝昌),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P061246,최하림(崔河臨),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P063523,허반(許磐),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0325,사림의 계보〔師友名行錄〕,사건인물,P065594,홍유손(洪裕孫),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0325
ITKC_PH_1305A_0330,선조대의 소북인,사건인물,P007771,김시국(金蓍國),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0330|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0330
ITKC_PH_1305A_0330,선조대의 소북인,사건인물,P007966,김신국(金藎國),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0330|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0330
ITKC_PH_1305A_0330,선조대의 소북인,사건인물,P012913,남이공(南以恭),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0330|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0330
ITKC_PH_1305A_0330,선조대의 소북인,사건인물,P012926,남이신(南以信),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0330|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0330
ITKC_PH_1305A_0330,선조대의 소북인,사건인물,P016551,박승종(朴承宗),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0330|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0330
ITKC_PH_1305A_0330,선조대의 소북인,사건인물,P017094,박이서(朴彛叙),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0330|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0330
ITKC_PH_1305A_0330,선조대의 소북인,사건인물,P017104,박이장(朴而章),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0330|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0330
