term_id,topterm_id,term_name,term_kind,term_ch,term_remark,term_year,term_times,term_lk,term_desc
4968,333,사창제,2,社倉制,,?-?,조선시대,사회·생활>보건·복지>구휼,조선시대 각 지방 군현의 촌락에 설치된 사창(社倉)이라는 곡물대여기관을 통한 진휼 제도.
4970,8,사천대,2,司天臺,,1023-1116,고려전기,정치·행정·법제>행정>중앙행정기구,고려시대 천문 관측을 맡은 관청.
4972,8,사천박사,2,司天博士,,?-?,남북국시대,정치·행정·법제>인사,신라시대 천문(天文)을 담당한 관직. 천문박사를 고친 이름.
4973,8,사천왕사성전,2,四天王寺成典,,"?-759, 776-?",고대,정치·행정·법제>행정>중앙행정기구,신라시대 사천왕사를 관리하던 관청. 759년(경덕왕 18) 관호 개편으로 감사천왕사부(監四天王寺府)로 변경되었다가 776년 다시 명칭이 환원됨.
4974,407,사천학살사건,2,砂川虐殺事件,,1919,일제시기,사회운동·독립운동>일본제국주의>식민통치 및 정책,3·1운동 때 평안남도 사천지방에서 일본 헌병이 시위 군중을 학살한 사건.
4976,574,사초,2,史草,,?-?,고려시대-조선시대,학술·과학기술>인문과학,역사 편찬의 첫 번째 자료로서 사관(史官)이 매일 기록한 원고.
4977,8,사축서,2,司畜署,,1466-1767,조선시대,정치·행정·법제>행정>중앙행정기구,조선시대 여러가지 가축을 기르는 일을 맡은 관청.
4978,8,사출도,2,四出道,,?-?,고대,정치·행정·법제>행정>행정구역,부여 연맹체의 왕도(王都)에서 사방으로 통하는 큰 길과 그 길을 중심으로 형성된 4개의 지역단위.
4979,665,사택지적비,2,砂宅智積碑,,?,삼국시대,문화재,백제 의자왕 때 사택지적(砂宅智積)이 남긴 비로 백제시대의 유일한 석비. 국립부여박물관 소장.
4980,8,사패,2,賜牌,,?-?,고려시대-조선시대,정치·행정·법제>행정>행정제도,"고려-조선시대에 국왕이 신하에게 토지와 노비를 내려주거나, 공이 있는 향리에게 향리의 역을 면제해 줄 때 발급하는 문서의 하나."
4981,8,사평,2,司評,,1466-?,조선시대,정치·행정·법제>인사,조선시대 장예원(掌隷院)에 소속된 정6품(正六品) 관직.
4982,8,사평순위부,2,司平巡衛府,,1369-?,고려시대,정치·행정·법제>행정>중앙행정기구,고려후기 도적과 변란을 막는 치안을 담당한 관청. 1369년(공민왕 18) 순군만호부를 고친 이름.
4983,8,사포,2,司圃,,1466-1882,조선시대,정치·행정·법제>인사,조선시대 사포서(司圃署)에 소속된 정6품(正六品) 관직.
4985,8,사포서,2,司圃署,,1466-1882,조선시대,정치·행정·법제>행정>중앙행정기구,조선시대 왕실 소유의 원포(園圃)와 채소 재배 등을 관장하던 관청.
4986,518,사학,2,邪學,,?-?,조선시대,전통사상·종교>유교>유교학파·용어,조선시대 정통 성리학(性理學) 외의 노(老)·장(莊)·양(楊)·묵(墨) 등의 제자백가를 이르던 말.
4988,8,4학합제,2,四學合製,,?-?,조선후기,정치·행정·법제>인사,조선시대 사학(四學) 유생들의 학업 권장을 위하여 매년 실시하였던 시험. 사학 고강과 사학시제를 통틀어 이르던 말.
4989,333,사한제,2,司寒祭,,?-?,통시대,사회·생활>풍속·의례>국가의례,조정(朝廷)에서 장빙(藏氷)할 때와 개빙(開氷)할 때 사한신(司寒神)에게 지내던 제사.
4990,8,사헌대,2,司憲臺,,"?-995, 1015-1023",고려전기,정치·행정·법제>행정>중앙행정기구,고려전기의 감찰 기구. 성종 14년(995) 어사대로 바뀜. 현종 6년(1015) 다시 두었다가 14년(1023) 다시 어사대로 바뀜.
4991,8,사헌부,2,司憲府,고려,"1298-?, 1308-1356, 1362-1392",고려후기,정치·행정·법제>행정>중앙행정기구,"고려후기 시정(時政)을 논의하고, 백관(百官)을 규찰하던 업무를 담당한 관청."
4992,283,사혼,2,私混,,?-?,조선후기,재정·금융>재정>조세제도,조선후기 정부의 대여곡(貸與穀)을 미끼로 아전들이 백성을 착취하던 수단.
4993,8,사화,2,士禍,,1498-1722,조선시대,정치·행정·법제>정치>정치사건,조선시대에 신진사류(新進士類)들이 훈신·척신들로부터 받은 정치적인 탄압.
4994,574,사회경제사학,2,社會經濟史學,,?-?,일제시기,학술·과학기술>인문과학,1930년대 초부터 백남운(白南雲)·이청원(李淸源) 등 일본에 유학했던 학자들에 의하여 연구되기 시작한 역사학.
4995,574,사회구성체논쟁,2,社會構成體論爭, ,?-?,현대,학술·과학기술>사회과학,1980년대 중반부터 1990년대 초반까지 벌어졌던 한국의 사회구성체에 대한 논쟁.
4997,8,사회당,2,社會黨, ,1948-1950,현대,정치·행정·법제>정치>정치조직·단체,1948년 12월 1일 한국독립당에서 이탈한 조소앙(趙素昻)이 삼균주의청년동맹을 중심으로 결성한 정당.
4999,8,사회대중당,2,社會大衆黨,,1960-1961,현대,정치·행정·법제>정치>정치조직·단체,1960년 6월 17일 구진보당계·민주 혁신당계·민족 자주 연맹·민주 사회당계 등의 혁신 계열이 결집하여 만든 정당.
5001,407,사회주의운동,2,社會主義運動,,?-?,근대,사회운동·독립운동>사회운동>사회주의운동(사회),"사유재산제도를 기반으로 한 자본주의사회를 개혁, 생산수단 공유를 기초로 하는 평등사회를 실현하기 위한 운동."
5002,86,사회혁명당,2,社會革命黨,,1901-1917,대한제국기-일제시대,외교·국제관계>러시아>정치·행정·법제(러시아),제정 러시아 말기에 있었던 나로드니키계(Narodniki系)의 여러 세력이 모여서 결성한 정당.
5004,8,산기상시,2,散騎常侍,고려,"?-?, 1356-1362, 1369-1372",고려시대,정치·행정·법제>인사,고려시대 중서문하성·도첨의사사·문하부의 정3품 관직. 간쟁(諫爭)·봉박(封駁)의 임무를 가진 낭사(郎舍)의 우두머리로서 간관의 임무를 수행. 여러 차례 상시(常侍)로 개편.
5005,333,산대,2,山臺,,?-?,고려시대-조선시대,사회·생활>취미·오락,고려시대부터 조선시대에 걸쳐 산대잡극(山臺雜劇)이 연희될 때 진설(陳設)한 장식 무대.
5006,8,산랑,2,散郞,,1308-?,고려후기,정치·행정·법제>인사,고려후기 선부(選部)·고공사(考功司)·총부(摠部)·민부(民部)·언부(讞部)·도관(都官)·예부(禮部)·공부(工部)에 속해 있던 정6품(正六品) 관직.
5007,8,산릉도감,2,山陵都監,,1419-?,조선시대,정치·행정·법제>행정>중앙행정기구,조선시대 왕과 왕비의 능침을 조성하기 위해 임시로 설치한 관청.
5008,199,산미증식계획,2,産米增殖計畵,,1920-1934,일제시기,경제·산업>농업>농업정책·제도·법령,1920∼1934년 일제가 조선을 일본의 식량 공급지로 만들기 위해 실시한 식민지적 농업 정책.
5010,8,산사,2,算士,고려,?-?,고려시대,정치·행정·법제>인사,고려시대 형조에 소속된 서리직(胥吏職).
5108,8,상무사,2,商務社,,1899-?,근대,정치·행정·법제>행정>중앙행정기구,"1899년 상업과 국제 무역, 기타 상행위에 관한 업무를 관장하기 위하여 설립된 관청."
5109,439,상무총보,2,商務總報,,1899,근대,문화·예술>언론·출판,1899년에 보부상 모임인 상무회사(商務會社)가 창간한 우리나라 최초의 상업 신문.
5111,199,상무회의소,2,商務會議所,,1895-1915,근대,경제·산업>경제단체·기구>경제단체,1895년 11월 조직된 근대적 상업회의소.
5112,8,상문,2,尙門,,?-?,조선시대,정치·행정·법제>인사,조선시대 내시부(內侍府)에 소속되어 궁궐 문의 수직(守直)을 맡아 본 종8품의 관직.
5113,8,상문사,2,詳文師,,?-714,고대,정치·행정·법제>인사,신라시대 상문사(詳文司)에 소속되어 외교문서를 담당한 관직. 714년(성덕왕 13) 2월 통문박사(通文博士)로 고침.
5114,8,상방사,2,尙方司,,1905-1907,근대,정치·행정·법제>행정>중앙행정기구,1905년 대한제국 말기 의상에 대한 일을 관장하기 위해 설치된 관청.
5115,8,상보국숭록대부,2,上輔國崇祿大夫,,1865-1897,조선후기,정치·행정·법제>인사,조선 고종 2년(1865)에 설치한 정1품 문산계로 국구(國舅)·종친(宗親)·의빈(儀賓)에 부여.
5116,333,상복,2,喪服, ,?-?,통시대,사회·생활>일상생활>의생활,상례(喪禮)를 치를 때 입는 예복.
5118,8,상복,2,尙服,,1428-?,조선시대,정치·행정·법제>인사,"1428년(세종 10)에 둔 정5품의 궁인직(宮人職). 뒤에 종5품으로 바뀜. 복용(服用)·채장(采章)의 수량 공급을 맡고, 사의(司衣)와 전식(典飾)을 통솔."
5119,8,상복사,2,詳覆司,,1430-?,조선시대,정치·행정·법제>행정>중앙행정기구,조선시대 사형죄에 해당하는 중죄자(重罪者)에 대한 복심(覆審)을 담당한 형조 소속의 관서.
5120,8,상복사,2,詳覆司, ,1430-?,조선시대,정치·행정·법제>사법>사법기관,조선시대 사형죄에 해당하는 중죄자(重罪者)에 대한 복심(覆審)을 담당한 형조 소속의 관청.
5121,8,상사서,2,尙舍署,,"1356-1362, 1369-1372",고려후기,정치·행정·법제>행정>중앙행정기구,고려후기 연회나 왕의 행차 등에서 장막(帳幕)을 설치하는 일을 맡아보던 관서. 고려 공민왕 5년에 사설서(司設署)를 개명한 관청.
5122,8,상사서,2,賞賜署,,624-?,고대,정치·행정·법제>행정>중앙행정기구,신라시대 공훈(功勳)관계 업무를 담당한 관청.
5123,8,상서6부,2,尙書六部,,995-?,고려시대,정치·행정·법제>행정>중앙행정기구,고려시대 상서성(尙書省)의 여섯 개 부서.
5124,8,상서,2,尙書,고려,"995-1275, 1298-1308, 1356-1362, 1369-1372",고려시대,정치·행정·법제>인사,고려시대 상서성(尙書省) 소속 상서6부의 수장인 정3품(正三品) 관직. 995년 어사(御事)를 고쳐 부른 이름. 고려후기 판서(判書) 또는 전서(典書)로 여러 차례 바뀜.
5125,8,상서금부,2,尙書金部,,995-1011,고려전기,정치·행정·법제>행정>중앙행정기구,고려 상서호부(尙書戶部)의 속사. 995년(성종 14)에 금조(金曹)를 고친 이름으로 1011년(현종 2)에 없앰.
5126,8,상서도관,2,尙書都官,,995-1308,고려시대,정치·행정·법제>행정>중앙행정기구,고려시대 상서형부(尙書刑部)의 속사로 노비의 부적(簿籍) 및 소송을 맡아본 관청.
5127,8,상서도성,2,尙書都省,,995-1275,고려시대,정치·행정·법제>행정>중앙행정기구,고려시대 3성(三省)의 하나로 백관을 총령하던 중앙관청. 995년(성종 14) 어사도성(御事都省)을 고친 이름. 1275년(충렬왕 1) 첨의부(僉議府)로 통합됨.
5172,8,상의사,2,尙衣司,,1895-1905,근대,정치·행정·법제>행정>중앙행정기구,1895년(고종 32) 궁내부(宮內府)에 설치되어 임금의 의복을 담당하는 관청.
5173,8,상의원,2,尙衣院,,?-1895,조선시대,정치·행정·법제>행정>중앙행정기구,조선시대 임금의 의복을 진공(進供)하고 대궐 안의 재물과 보물 일체의 간수를 맡아보던 정3품의 관청. 1894년(고종 31) 궁내부(宮內府) 소속으로 되고 1895년에는 상의사(尙衣司)로 바뀜.
5179,49,상장군,2,上將軍,,?-?,고려시대,국방·군사>군직,고려시대 중앙군인 2군6위의 최고 지휘관으로 정3품 서반직.
5180,439,상저가,2,相杵歌,,?-?,고려시대,문화·예술>음악,고려시대 작자·연대 미상의 가요.
5182,8,상적창,2,常積倉,,1308-?,고려후기,정치·행정·법제>행정>중앙행정기구,1308년 충선왕이 즉위하면서 설치한 창고.
5183,8,상전,2,尙傳,,?-?,조선시대,정치·행정·법제>인사,조선시대 내시부(內侍府)에 소속되어 궁중의 전명(傳命)에 관한 일을 담당한 정4품의 관직.
5184,8,상제,2,尙除,,?-?,조선시대,정치·행정·법제>인사,조선시대 내시부(內侍府)에 소속되어 궐내 청소업무를 총괄한 정8품의 관직.
5185,518,상제교,2,上帝敎,,1925-?,근대-현대,전통사상·종교>동학(천도교)>동학종파·용어,1925년 김연국(金演局)이 개창한 동학 계통의 신흥 종교.
5186,8,상좌평,2,上佐平,,408-660,삼국시대,정치·행정·법제>인사,백제 제18대 전지왕 때에 설치된 수석(首席) 좌평. 좌평들로 구성된 좌평회의체에서 주요한 국정을 논의·결정할 때 의장직을 맡음.
5187,8,상주국,2,上柱國,,?-?,고려시대,정치·행정·법제>인사,"고려시대 훈직(勳職)의 하나. 문종(文宗) 때 정2품으로 정해졌으며, 충렬왕 때 없앰."
5188,407,상주민란,2,尙州民亂,,1862,조선후기,사회운동·독립운동>농민운동·항쟁,1862년(철종 13) 5월 경상도 상주에서 일어난 농민 항쟁.
5190,49,상주정,2,上州停, ,552-673,고대,국방·군사>군>지방군,"신라 때 지방에 설치한 6정의 하나. 옷깃을 청백색(靑白色)으로 하였으며, 문무왕 13년(673)에 귀당으로 개칭함."
5191,665,상주증촌리석불좌상,2,尙州曾村里石佛坐像,,?,남북국시대,문화재,경상북도 상주군 용화사(龍華寺)에 있는 통일신라시대의 불상.
5192,665,상주화달리3층석탑,2,尙州化達里三層石塔,,?,남북국시대,문화재,경상북도 상주시 사벌면 화달리에 있는 통일신라시대의 3층 석탑.
5193,8,상지관,2,相地官,,?-?,조선시대,정치·행정·법제>인사,조선시대 관상감에 소속되어 풍수지리를 담당한 관원.
5196,333,상참,2,常參,,?-?,고려시대-조선시대,사회·생활>풍속·의례>국가의례,고려-조선시대에 매일 아침에 대신·중신 및 중요 아문의 참상관 이상 관인들이 편전(便殿)에서 국왕을 배알하던 약식(略式)의 조회(朝會).
5197,8,상책,2,尙冊,,?-?,조선시대,정치·행정·법제>인사,조선시대 내시부(內侍府)에 소속되어 서책(書冊)에 관한 일을 관장했던 종4품의 관직.
5198,8,상촉,2,尙燭,,?-?,조선시대,정치·행정·법제>인사,조선시대 내시부(內侍府)에 소속되어 등촉(燈燭)에 관한 일을 관장한 종6품의 관직.
5199,439,상춘곡,2,賞春曲,,?-?,조선전기,문화·예술>문학,조선전기 문신인 정극인(丁克仁)의 연대 미상인 가사.
5221,407,상해한인소년척후대,2,上海韓人少年斥候隊, ,1930-1932,일제시기,사회운동·독립운동>독립운동>민족주의운동(독립),1930년 중국 상하이에서 20여 명의 소년으로 조직된 항일 독립 운동 단체.
5222,407,상해한인애국부인회,2,上海韓人愛國婦人會,,1919-?,일제시기,사회운동·독립운동>사회운동,중국 상해에서 조직된 여성 애국 항일 단체.
5223,407,상해한인여자청년단,2,上海韓人女子靑年團,,1932-?,일제시기,사회운동·독립운동>사회운동,1932년 3월 중국 상해에서 조직된 항일 여성 단체.
5225,407,상해한인유학생회,2,上海韓人留學生會, ,1923-1932,일제시기,사회운동·독립운동>사회운동>학생운동,1923년 중국 상하이에서 조직된 한국인 유학생 단체.
