term_id,term_name,era,tree_id,content,source_url
tg_003_0200,두레,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_0200&ganada=&pageUnit=100
tg_003_2480,마과회통,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_2480&ganada=&pageUnit=100
tg_003_2470,만기요람,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_2470&ganada=&pageUnit=100
tg_003_1770,만상,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1770&ganada=&pageUnit=100
tg_003_0210,면포,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_0210&ganada=&pageUnit=100
tg_003_2490,목민심서,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_2490&ganada=&pageUnit=100
tg_003_1030,무오사화,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1030&ganada=&pageUnit=100
tg_003_2500,반계수록,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_2500&ganada=&pageUnit=100
tg_003_1060,반정,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1060&ganada=&pageUnit=100
tg_003_2510,발해고,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_2510&ganada=&pageUnit=100
tg_003_1780,방군수포,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1780&ganada=&pageUnit=100
tg_003_0220,방납,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_0220&ganada=&pageUnit=100
tg_003_0230,백정,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_0230&ganada=&pageUnit=100
tg_003_2530,벽파,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_2530&ganada=&pageUnit=100
tg_003_1070,병마절도사,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1070&ganada=&pageUnit=100
tg_003_1080,병영,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1080&ganada=&pageUnit=100
tg_003_1790,병작반수제,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1790&ganada=&pageUnit=100
tg_003_1090,병장도설,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1090&ganada=&pageUnit=100
tg_003_1800,보부상,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1800&ganada=&pageUnit=100
tg_003_1810,부농,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1810&ganada=&pageUnit=100
tg_003_0240,부역,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_0240&ganada=&pageUnit=100
tg_003_2550,북벌 운동,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_2550&ganada=&pageUnit=100
tg_003_2540,북인,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_2540&ganada=&pageUnit=100
tg_003_2560,북학파,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_2560&ganada=&pageUnit=100
tg_003_1100,비격진천뢰,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1100&ganada=&pageUnit=100
tg_003_1110,비변사,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1110&ganada=&pageUnit=100
tg_003_1120,비변사등록,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1120&ganada=&pageUnit=100
tg_003_1130,사대교린,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1130&ganada=&pageUnit=100
tg_003_1140,사림,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1140&ganada=&pageUnit=100
tg_003_2570,사문난적,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_2570&ganada=&pageUnit=100
tg_003_1150,사민,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1150&ganada=&pageUnit=100
tg_003_1820,사상,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1820&ganada=&pageUnit=100
tg_003_0250,사액 서원,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_0250&ganada=&pageUnit=100
tg_003_0260,사족,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_0260&ganada=&pageUnit=100
tg_003_0270,사직,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_0270&ganada=&pageUnit=100
tg_003_1830,사창,조선 시대,0105,"교과서 용어 해설 > 교과서 용어 해설 > 시대별 > 조선 시대 $(document).ready(function() { // snb 탭 on/off $('.snb_tab li a').click(function() { $('.snb_tab li a').not($(this)).removeClass('on'); $(this).addClass('on'); $('.treeWrap').not($('.cont_' + $(this).attr(""id""))).hide(); $('.cont_' + $(this).attr(""id"")).show(); return false; }); // snb 선택 $('.sub_tree2 > li').click(function() { location.href = $(this).find('a').attr('href'); return false; }); }); 시대별 유형별 전체 삼국 이전 삼국 시대 통일 신라와 발해 고려 시대 조선 시대 근대 전체 개념용어 단체 문헌 사건 사상 유물·유적 인물 작품 제도 지명 행사",https://contents.history.go.kr/front/tg/view.do?treeId=0105&levelId=tg_003_1830&ganada=&pageUnit=100
