term_id,category_id,category_path,source_term_lk
14683797,CAT_00006,문화재,문화재
14683804,CAT_00334,전통사상·종교>불교>불교사상·신앙,전통사상·종교>불교>불교사상·신앙
14683806,CAT_00026,경제·산업>도량형,경제·산업>도량형
14683808,CAT_00333,전통사상·종교>불교>불교관련시설,전통사상·종교>불교>불교관련시설
14683813,CAT_00333,전통사상·종교>불교>불교관련시설,전통사상·종교>불교>불교관련시설
14683816,CAT_00043,교통·통신>교통로,교통·통신>교통로
14683820,CAT_00219,사회·생활>풍속·의례>풍속,사회·생활>풍속·의례>풍속>>사회·생활>취미·오락
14683820,CAT_00084,사회·생활>취미·오락,사회·생활>풍속·의례>풍속>>사회·생활>취미·오락
14683825,CAT_00006,문화재,문화재
14683827,CAT_00006,문화재,문화재
14683831,CAT_00142,학술·과학기술>자연과학,학술·과학기술>자연과학
14683835,CAT_00338,전통사상·종교>유교>유교사상·신앙,전통사상·종교>유교>유교사상·신앙
14683840,CAT_00333,전통사상·종교>불교>불교관련시설,전통사상·종교>불교>불교관련시설
14683842,CAT_00006,문화재,문화재
14683849,CAT_00334,전통사상·종교>불교>불교사상·신앙,전통사상·종교>불교>불교사상·신앙
14683859,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
14683862,CAT_00333,전통사상·종교>불교>불교관련시설,전통사상·종교>불교>불교관련시설
14683867,CAT_00333,전통사상·종교>불교>불교관련시설,전통사상·종교>불교>불교관련시설
14683997,CAT_00208,사회·생활>일상생활>생활용품,사회·생활>일상생활>생활용품
14684001,CAT_00212,사회·생활>일상생활>주생활,사회·생활>일상생활>주생활
14684005,CAT_00208,사회·생활>일상생활>생활용품,사회·생활>일상생활>생활용품
14684011,CAT_00043,교통·통신>교통로,교통·통신>교통로
14684013,CAT_00208,사회·생활>일상생활>생활용품,사회·생활>일상생활>생활용품
14684015,CAT_00006,문화재,문화재
14684018,CAT_00152,경제·산업>광공업>광업,경제·산업>광공업>광업
14684020,CAT_00043,교통·통신>교통로,교통·통신>교통로
14684022,CAT_00184,교육>근대교육기관>중등교육기관,교육>근대교육기관>중등교육기관
14684025,CAT_00204,사회·생활>보건·복지>질병,사회·생활>보건·복지>질병
14684118,CAT_00274,외교·국제관계>북한>경제·산업(북한),외교·국제관계>북한>경제·산업(북한)
14684125,CAT_00043,교통·통신>교통로,교통·통신>교통로
14684127,CAT_00274,외교·국제관계>북한>경제·산업(북한),외교·국제관계>북한>경제·산업(북한)
14684262,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
14684275,CAT_00332,전통사상·종교>불교>불교관련사건·행사,전통사상·종교>불교>불교관련사건·행사
14684281,CAT_00332,전통사상·종교>불교>불교관련사건·행사,전통사상·종교>불교>불교관련사건·행사
14684283,CAT_00332,전통사상·종교>불교>불교관련사건·행사,전통사상·종교>불교>불교관련사건·행사
14684285,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
14684292,CAT_00066,문화·예술>미술,문화·예술>미술
14684294,CAT_00191,국방·군사>군>특수군,국방·군사>군>특수군
14684297,CAT_00334,전통사상·종교>불교>불교사상·신앙,전통사상·종교>불교>불교사상·신앙
14684308,CAT_00067,문화·예술>언론·출판,문화·예술>언론·출판
14684312,CAT_00209,사회·생활>일상생활>식생활,사회·생활>일상생활>식생활
14684317,CAT_00208,사회·생활>일상생활>생활용품,사회·생활>일상생활>생활용품
14684319,CAT_00209,사회·생활>일상생활>식생활,사회·생활>일상생활>식생활
14684401,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
14684403,CAT_00122,전통사상·종교>무교·민간신앙,전통사상·종교>무교·민간신앙
14684539,CAT_00280,외교·국제관계>북한>종교·문화(북한),외교·국제관계>북한>종교·문화(북한)
14684541,CAT_00345,정치·행정·법제>사법>사법기관,정치·행정·법제>사법>사법기관
14684659,CAT_00059,국방·군사>전쟁·전투,국방·군사>전쟁·전투
14684662,CAT_00059,국방·군사>전쟁·전투,국방·군사>전쟁·전투
14684892,CAT_00198,사회·생활>가족·친족>가족제도,사회·생활>가족·친족>가족제도
14684896,CAT_00062,문화·예술>문화기구·단체,문화·예술>문화기구·단체
14684899,CAT_00208,사회·생활>일상생활>생활용품,사회·생활>일상생활>생활용품
14684902,CAT_00006,문화재,문화재
14684905,CAT_00066,문화·예술>미술,문화·예술>미술
14684909,CAT_00006,문화재,문화재
14684913,CAT_00006,문화재,문화재
14685039,CAT_00140,학술·과학기술>의학·약학,학술·과학기술>의학·약학
14685041,CAT_00142,학술·과학기술>자연과학,학술·과학기술>자연과학
14685046,CAT_00118,전통사상·종교>기타종교,전통사상·종교>기타종교
14685049,CAT_00202,사회·생활>보건·복지>복지,사회·생활>보건·복지>복지
14685052,CAT_00122,전통사상·종교>무교·민간신앙,전통사상·종교>무교·민간신앙
14685059,CAT_00215,사회·생활>풍속·의례>가정의례,사회·생활>풍속·의례>가정의례
14685063,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
14685068,CAT_00129,정치·행정·법제>법·법령,정치·행정·법제>법·법령
14685070,CAT_00066,문화·예술>미술,문화·예술>미술
14685073,CAT_00118,전통사상·종교>기타종교,전통사상·종교>기타종교
14685077,CAT_00063,문화·예술>문화시설,문화·예술>문화시설
14685182,CAT_00140,학술·과학기술>의학·약학,학술·과학기술>의학·약학
14685187,CAT_00140,학술·과학기술>의학·약학,학술·과학기술>의학·약학
14685191,CAT_00023,경제·산업>경제사상·정책,경제·산업>경제사상·정책
14685195,CAT_00140,학술·과학기술>의학·약학,학술·과학기술>의학·약학
14685197,CAT_00140,학술·과학기술>의학·약학,학술·과학기술>의학·약학
14685199,CAT_00212,사회·생활>일상생활>주생활,사회·생활>일상생활>주생활
14685201,CAT_00212,사회·생활>일상생활>주생활,사회·생활>일상생활>주생활
14685203,CAT_00009,서명,서명
14685290,CAT_00052,국방·군사>군사방어시설,국방·군사>군사방어시설
14685294,CAT_00052,국방·군사>군사방어시설,국방·군사>군사방어시설
14685296,CAT_00052,국방·군사>군사방어시설,국방·군사>군사방어시설
14685298,CAT_00217,사회·생활>풍속·의례>매장,사회·생활>풍속·의례>매장
14685304,CAT_00066,문화·예술>미술,문화·예술>미술
14685308,CAT_00141,학술·과학기술>인문과학,학술·과학기술>인문과학
14685313,CAT_00333,전통사상·종교>불교>불교관련시설,전통사상·종교>불교>불교관련시설
14685315,CAT_00219,사회·생활>풍속·의례>풍속,사회·생활>풍속·의례>풍속
14685317,CAT_00217,사회·생활>풍속·의례>매장,사회·생활>풍속·의례>매장
14685321,CAT_00026,경제·산업>도량형,경제·산업>도량형
14685323,CAT_00274,외교·국제관계>북한>경제·산업(북한),외교·국제관계>북한>경제·산업(북한)
14685328,CAT_00203,사회·생활>보건·복지>의료,사회·생활>보건·복지>의료
14685330,CAT_00067,문화·예술>언론·출판,문화·예술>언론·출판
14685332,CAT_00162,경제·산업>농업>농업정책·제도·법령,경제·산업>농업>농업정책·제도·법령
14685334,CAT_00052,국방·군사>군사방어시설,국방·군사>군사방어시설
14685338,CAT_00122,전통사상·종교>무교·민간신앙,전통사상·종교>무교·민간신앙
14685411,CAT_00125,전통사상·종교>종교기관·단체,전통사상·종교>종교기관·단체
14685414,CAT_00143,학술·과학기술>학술기구·단체,학술·과학기술>학술기구·단체
14685553,CAT_00143,학술·과학기술>학술기구·단체,학술·과학기술>학술기구·단체
14685555,CAT_00050,국방·군사>군사기구,국방·군사>군사기구
14685560,CAT_00122,전통사상·종교>무교·민간신앙,전통사상·종교>무교·민간신앙
14685569,CAT_00108,외교·국제관계>재외동포·단체,외교·국제관계>재외동포·단체
14685571,CAT_00064,문화·예술>문화정책,문화·예술>문화정책
14685575,CAT_00027,경제·산업>무역·수출,경제·산업>무역·수출
14685577,CAT_00122,전통사상·종교>무교·민간신앙,전통사상·종교>무교·민간신앙
14685581,CAT_00006,문화재,문화재
14685588,CAT_00122,전통사상·종교>무교·민간신앙,전통사상·종교>무교·민간신앙
14685595,CAT_00198,사회·생활>가족·친족>가족제도,사회·생활>가족·친족>가족제도
14685602,CAT_00212,사회·생활>일상생활>주생활,사회·생활>일상생활>주생활
14685608,CAT_00208,사회·생활>일상생활>생활용품,사회·생활>일상생활>생활용품
14685610,CAT_00210,사회·생활>일상생활>의생활,사회·생활>일상생활>의생활
14685615,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
14685805,CAT_00122,전통사상·종교>무교·민간신앙,전통사상·종교>무교·민간신앙
14685816,CAT_00059,국방·군사>전쟁·전투,국방·군사>전쟁·전투
14685818,CAT_00006,문화재,문화재
14685821,CAT_00006,문화재,문화재
14685824,CAT_00066,문화·예술>미술,문화·예술>미술
14685828,CAT_00059,국방·군사>전쟁·전투,국방·군사>전쟁·전투
14685830,CAT_00059,국방·군사>전쟁·전투,국방·군사>전쟁·전투
14685832,CAT_00059,국방·군사>전쟁·전투,국방·군사>전쟁·전투
14685834,CAT_00059,국방·군사>전쟁·전투,국방·군사>전쟁·전투
14685836,CAT_00059,국방·군사>전쟁·전투,국방·군사>전쟁·전투
14685838,CAT_00059,국방·군사>전쟁·전투,국방·군사>전쟁·전투
14685840,CAT_00059,국방·군사>전쟁·전투,국방·군사>전쟁·전투
14685842,CAT_00059,국방·군사>전쟁·전투,국방·군사>전쟁·전투
14686126,CAT_00043,교통·통신>교통로,교통·통신>교통로
14686128,CAT_00066,문화·예술>미술,문화·예술>미술
14686131,CAT_00069,문화·예술>유적,문화·예술>유적
14686133,CAT_00274,외교·국제관계>북한>경제·산업(북한),외교·국제관계>북한>경제·산업(북한)
14686139,CAT_00274,외교·국제관계>북한>경제·산업(북한),외교·국제관계>북한>경제·산업(북한)
14686141,CAT_00275,외교·국제관계>북한>교육·과학기술(북한),외교·국제관계>북한>교육·과학기술(북한)
14686143,CAT_00274,외교·국제관계>북한>경제·산업(북한),외교·국제관계>북한>경제·산업(북한)
14686145,CAT_00152,경제·산업>광공업>광업,경제·산업>광공업>광업
14686147,CAT_00009,서명,서명
14686151,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
14686154,CAT_00125,전통사상·종교>종교기관·단체,전통사상·종교>종교기관·단체
14686157,CAT_00333,전통사상·종교>불교>불교관련시설,전통사상·종교>불교>불교관련시설
14686162,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
14686270,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
14686272,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
14686275,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
14686278,CAT_00332,전통사상·종교>불교>불교관련사건·행사,전통사상·종교>불교>불교관련사건·행사
14686280,CAT_00334,전통사상·종교>불교>불교사상·신앙,전통사상·종교>불교>불교사상·신앙
14686283,CAT_00066,문화·예술>미술,문화·예술>미술
14686288,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
14686291,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
14686294,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
14686299,CAT_00128,전통사상·종교>풍수·도참,전통사상·종교>풍수·도참
14686303,CAT_00122,전통사상·종교>무교·민간신앙,전통사상·종교>무교·민간신앙
14686306,CAT_00122,전통사상·종교>무교·민간신앙,전통사상·종교>무교·민간신앙>>전통사상·종교>도교>도교학파·용어
14686306,CAT_00327,전통사상·종교>도교>도교학파·용어,전통사상·종교>무교·민간신앙>>전통사상·종교>도교>도교학파·용어
14686308,CAT_00066,문화·예술>미술,문화·예술>미술
14686313,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
14686320,CAT_00334,전통사상·종교>불교>불교사상·신앙,전통사상·종교>불교>불교사상·신앙
14688775,CAT_00012,인명,인명
14688782,CAT_00012,인명,인명
14688789,CAT_00122,전통사상·종교>무교·민간신앙,전통사상·종교>무교·민간신앙
14688793,CAT_00332,전통사상·종교>불교>불교관련사건·행사,전통사상·종교>불교>불교관련사건·행사
14688796,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
14688800,CAT_00208,사회·생활>일상생활>생활용품,사회·생활>일상생활>생활용품
14693264,CAT_00009,서명,서명
14693271,CAT_00009,서명,서명
14693466,CAT_00012,인명,인명
14693475,CAT_00012,인명,인명
14693482,CAT_00012,인명,인명
14693487,CAT_00012,인명,인명
14693495,CAT_00012,인명,인명
14693507,CAT_00012,인명,인명
14693514,CAT_00012,인명,인명
14693521,CAT_00012,인명,인명
14693996,CAT_00009,서명,서명
14694005,CAT_00009,서명,서명
14694013,CAT_00009,서명,서명
14694019,CAT_00009,서명,서명
14694264,CAT_00009,서명,서명
14694274,CAT_00009,서명,서명
14694470,CAT_00009,서명,서명
14694476,CAT_00009,서명,서명
14694483,CAT_00009,서명,서명
14694491,CAT_00012,인명,인명
14694496,CAT_00012,인명,인명
14694501,CAT_00012,인명,인명
14694506,CAT_00012,인명,인명
14694511,CAT_00012,인명,인명
14695022,CAT_00009,서명,서명
14695032,CAT_00009,서명,서명
14695043,CAT_00009,서명,서명
14695052,CAT_00009,서명,서명
14695324,CAT_00129,정치·행정·법제>법·법령,정치·행정·법제>법·법령
14695328,CAT_00009,서명,서명
14695333,CAT_00009,서명,서명
14695992,CAT_00012,인명,인명
14695999,CAT_00012,인명,인명
14696004,CAT_00012,인명,인명
16797997,CAT_00012,인명,인명
16798004,CAT_00012,인명,인명
16798010,CAT_00012,인명,인명
16798016,CAT_00012,인명,인명
16798020,CAT_00012,인명,인명
16798024,CAT_00012,인명,인명
16798028,CAT_00012,인명,인명
16798034,CAT_00012,인명,인명
16798039,CAT_00012,인명,인명
16798046,CAT_00012,인명,인명
16798050,CAT_00012,인명,인명
16798057,CAT_00012,인명,인명
16798066,CAT_00012,인명,인명
16798076,CAT_00012,인명,인명
16798080,CAT_00012,인명,인명
16798085,CAT_00012,인명,인명
16798091,CAT_00012,인명,인명
16798098,CAT_00012,인명,인명
16798102,CAT_00012,인명,인명
16798111,CAT_00012,인명,인명
16807552,CAT_00009,서명,서명
16807557,CAT_00012,인명,인명
16807565,CAT_00012,인명,인명
16807571,CAT_00012,인명,인명
16807575,CAT_00012,인명,인명
16807579,CAT_00012,인명,인명
16807584,CAT_00012,인명,인명
16807590,CAT_00012,인명,인명
21017092,CAT_00344,정치·행정·법제>사법>범죄,정치·행정·법제>사법>범죄
21017103,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017110,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017113,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017185,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017206,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
21017332,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017376,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017379,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017416,CAT_00079,사회·생활>신분·계급,사회·생활>신분·계급
21017421,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
21017582,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017656,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017690,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017714,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017724,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017727,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017730,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017733,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017736,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21017739,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
21020478,CAT_00039,교육>전근대교육기관,교육>전근대교육기관
21020480,CAT_00039,교육>전근대교육기관,교육>전근대교육기관
21020482,CAT_00039,교육>전근대교육기관,교육>전근대교육기관
21020484,CAT_00039,교육>전근대교육기관,교육>전근대교육기관
21022511,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
21024448,CAT_00209,사회·생활>일상생활>식생활,사회·생활>일상생활>식생활
21024452,CAT_00209,사회·생활>일상생활>식생활,사회·생활>일상생활>식생활
21024464,CAT_00209,사회·생활>일상생활>식생활,사회·생활>일상생활>식생활
21035460,CAT_00012,인명,인명
21035467,CAT_00012,인명,인명
21035472,CAT_00012,인명,인명
21035479,CAT_00012,인명,인명
21037477,CAT_00012,인명,인명
21037482,CAT_00012,인명,인명
21037486,CAT_00012,인명,인명
21037494,CAT_00012,인명,인명
21037502,CAT_00012,인명,인명
21037510,CAT_00012,인명,인명
21037516,CAT_00012,인명,인명
21037525,CAT_00012,인명,인명
21037531,CAT_00012,인명,인명
21037538,CAT_00012,인명,인명
21037548,CAT_00012,인명,인명
21037554,CAT_00012,인명,인명
21037560,CAT_00012,인명,인명
21037566,CAT_00012,인명,인명
21037570,CAT_00012,인명,인명
21037576,CAT_00012,인명,인명
21037592,CAT_00012,인명,인명
21037598,CAT_00012,인명,인명
21038748,CAT_00009,서명,서명
21038756,CAT_00009,서명,서명
21038765,CAT_00009,서명,서명
21038773,CAT_00009,서명,서명
37755166,CAT_00012,인명,인명
37755175,CAT_00012,인명,인명
37755182,CAT_00210,사회·생활>일상생활>의생활,사회·생활>일상생활>의생활
37755184,CAT_00210,사회·생활>일상생활>의생활,사회·생활>일상생활>의생활
37755186,CAT_00199,사회·생활>가족·친족>친족관계,사회·생활>가족·친족>친족관계
37755188,CAT_00199,사회·생활>가족·친족>친족관계,사회·생활>가족·친족>친족관계
37755190,CAT_00012,인명,인명
37755197,CAT_00012,인명,인명
37755204,CAT_00338,전통사상·종교>유교>유교사상·신앙,전통사상·종교>유교>유교사상·신앙
37755206,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
37755211,CAT_00061,문화·예술>문학,문화·예술>문학
37755213,CAT_00061,문화·예술>문학,문화·예술>문학
37755217,CAT_00312,재정·금융>재정>재정정책·법령,재정·금융>재정>재정정책·법령
37755221,CAT_00313,재정·금융>재정>조세제도,재정·금융>재정>조세제도
37755224,CAT_00313,재정·금융>재정>조세제도,재정·금융>재정>조세제도
37755228,CAT_00309,재정·금융>재정>세무행정,재정·금융>재정>세무행정
37755231,CAT_00164,경제·산업>농업>토지제도,경제·산업>농업>토지제도
37755233,CAT_00313,재정·금융>재정>조세제도,재정·금융>재정>조세제도
37755236,CAT_00346,정치·행정·법제>사법>사법제도,정치·행정·법제>사법>사법제도
37755238,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
37755243,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
37755246,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
21036744,CAT_00012,인명,인명
21036752,CAT_00012,인명,인명
21036758,CAT_00012,인명,인명
21036766,CAT_00012,인명,인명
21036773,CAT_00012,인명,인명
21036778,CAT_00012,인명,인명
21036785,CAT_00012,인명,인명
48245158,CAT_00012,인명,인명
48245168,CAT_00012,인명,인명
48245177,CAT_00012,인명,인명
48245191,CAT_00012,인명,인명
48245207,CAT_00012,인명,인명
48245218,CAT_00012,인명,인명
48245230,CAT_00012,인명,인명
48245239,CAT_00012,인명,인명
48245247,CAT_00012,인명,인명
48245264,CAT_00012,인명,인명
48245275,CAT_00012,인명,인명
48245284,CAT_00012,인명,인명
48245294,CAT_00012,인명,인명
48245305,CAT_00012,인명,인명
48245315,CAT_00012,인명,인명
48245325,CAT_00012,인명,인명
48245335,CAT_00012,인명,인명
48245345,CAT_00012,인명,인명
48245358,CAT_00012,인명,인명
48245368,CAT_00012,인명,인명
48245379,CAT_00012,인명,인명
48245390,CAT_00012,인명,인명
48245402,CAT_00012,인명,인명
48245416,CAT_00012,인명,인명
48245424,CAT_00012,인명,인명
48245436,CAT_00012,인명,인명
48245445,CAT_00012,인명,인명
48245455,CAT_00012,인명,인명
48245466,CAT_00012,인명,인명
48243315,CAT_00012,인명,인명
48243326,CAT_00012,인명,인명
48243338,CAT_00012,인명,인명
48243348,CAT_00012,인명,인명
48243355,CAT_00012,인명,인명
48243363,CAT_00012,인명,인명
48243379,CAT_00012,인명,인명
48243389,CAT_00012,인명,인명
48243397,CAT_00012,인명,인명
48243406,CAT_00012,인명,인명
48243412,CAT_00012,인명,인명
48243418,CAT_00012,인명,인명
48243429,CAT_00012,인명,인명
48243437,CAT_00012,인명,인명
48243445,CAT_00012,인명,인명
48243453,CAT_00012,인명,인명
48243461,CAT_00012,인명,인명
48243467,CAT_00012,인명,인명
48243473,CAT_00012,인명,인명
48243483,CAT_00012,인명,인명
48243491,CAT_00012,인명,인명
48243497,CAT_00012,인명,인명
48243505,CAT_00012,인명,인명
48243513,CAT_00012,인명,인명
48243523,CAT_00012,인명,인명
48243529,CAT_00012,인명,인명
48243536,CAT_00012,인명,인명
48243955,CAT_00012,인명,인명
48243964,CAT_00012,인명,인명
48243973,CAT_00012,인명,인명
48243980,CAT_00012,인명,인명
48243990,CAT_00012,인명,인명
48244000,CAT_00012,인명,인명
48244008,CAT_00012,인명,인명
48244017,CAT_00012,인명,인명
48244026,CAT_00012,인명,인명
48244036,CAT_00012,인명,인명
48244047,CAT_00012,인명,인명
48244058,CAT_00012,인명,인명
48244069,CAT_00012,인명,인명
48244076,CAT_00012,인명,인명
48244088,CAT_00012,인명,인명
48244101,CAT_00012,인명,인명
48244111,CAT_00012,인명,인명
48244120,CAT_00012,인명,인명
48244129,CAT_00012,인명,인명
48244141,CAT_00012,인명,인명
48244149,CAT_00012,인명,인명
48244160,CAT_00012,인명,인명
48244172,CAT_00012,인명,인명
48244182,CAT_00012,인명,인명
48244193,CAT_00012,인명,인명
48244204,CAT_00012,인명,인명
48244213,CAT_00012,인명,인명
48242594,CAT_00012,인명,인명
48242601,CAT_00012,인명,인명
48242610,CAT_00012,인명,인명
48242616,CAT_00012,인명,인명
48242623,CAT_00012,인명,인명
48242632,CAT_00012,인명,인명
48242641,CAT_00012,인명,인명
48242649,CAT_00012,인명,인명
48242657,CAT_00012,인명,인명
48242664,CAT_00012,인명,인명
48242669,CAT_00012,인명,인명
48242680,CAT_00012,인명,인명
48242686,CAT_00012,인명,인명
48242691,CAT_00012,인명,인명
48242700,CAT_00012,인명,인명
48242706,CAT_00012,인명,인명
48242712,CAT_00012,인명,인명
48242723,CAT_00012,인명,인명
48242731,CAT_00012,인명,인명
48242741,CAT_00012,인명,인명
48242754,CAT_00012,인명,인명
48242768,CAT_00012,인명,인명
48242778,CAT_00012,인명,인명
48242793,CAT_00012,인명,인명
48242802,CAT_00012,인명,인명
48242818,CAT_00012,인명,인명
48243080,CAT_00012,인명,인명
48243086,CAT_00012,인명,인명
48243096,CAT_00012,인명,인명
48243110,CAT_00012,인명,인명
48243118,CAT_00012,인명,인명
48243125,CAT_00012,인명,인명
48243137,CAT_00012,인명,인명
48243147,CAT_00012,인명,인명
48243159,CAT_00012,인명,인명
48243167,CAT_00012,인명,인명
48243178,CAT_00012,인명,인명
48243187,CAT_00012,인명,인명
48243202,CAT_00012,인명,인명
48243213,CAT_00012,인명,인명
48243226,CAT_00012,인명,인명
48243234,CAT_00012,인명,인명
48243242,CAT_00012,인명,인명
48243252,CAT_00012,인명,인명
48243261,CAT_00012,인명,인명
48243269,CAT_00012,인명,인명
48243275,CAT_00012,인명,인명
48243281,CAT_00012,인명,인명
48243287,CAT_00012,인명,인명
48243298,CAT_00012,인명,인명
48243306,CAT_00012,인명,인명
16832052,CAT_00141,학술·과학기술>인문과학,학술·과학기술>인문과학
16832060,CAT_00141,학술·과학기술>인문과학,학술·과학기술>인문과학
16832062,CAT_00141,학술·과학기술>인문과학,학술·과학기술>인문과학
16832111,CAT_00061,문화·예술>문학,문화·예술>문학
16832263,CAT_00095,역사일반>시기·시대,역사일반>시기·시대
16832266,CAT_00095,역사일반>시기·시대,역사일반>시기·시대
16832286,CAT_00139,학술·과학기술>사회과학,학술·과학기술>사회과학
16832407,CAT_00195,국방·군사>군수품>무기류,국방·군사>군수품>무기류
16832423,CAT_00195,국방·군사>군수품>무기류,국방·군사>군수품>무기류
16832511,CAT_00195,국방·군사>군수품>무기류,국방·군사>군수품>무기류
16832566,CAT_00195,국방·군사>군수품>무기류,국방·군사>군수품>무기류
16832622,CAT_00195,국방·군사>군수품>무기류,국방·군사>군수품>무기류
16832755,CAT_00141,학술·과학기술>인문과학,학술·과학기술>인문과학
16832774,CAT_00141,학술·과학기술>인문과학,학술·과학기술>인문과학
16832959,CAT_00141,학술·과학기술>인문과학,학술·과학기술>인문과학
16832961,CAT_00141,학술·과학기술>인문과학,학술·과학기술>인문과학
16833044,CAT_00129,정치·행정·법제>법·법령,정치·행정·법제>법·법령
16833048,CAT_00129,정치·행정·법제>법·법령,정치·행정·법제>법·법령
16833059,CAT_00129,정치·행정·법제>법·법령,정치·행정·법제>법·법령
16833236,CAT_00012,인명,인명
16833376,CAT_00012,인명,인명
23887,CAT_00012,인명,인명
23888,CAT_00012,인명,인명
23889,CAT_00012,인명,인명
23890,CAT_00012,인명,인명
23891,CAT_00012,인명,인명
23892,CAT_00012,인명,인명
23893,CAT_00012,인명,인명
23894,CAT_00012,인명,인명
23895,CAT_00012,인명,인명
23896,CAT_00012,인명,인명
23897,CAT_00012,인명,인명
23898,CAT_00012,인명,인명
23899,CAT_00012,인명,인명
23900,CAT_00012,인명,인명
23901,CAT_00012,인명,인명
23903,CAT_00012,인명,인명
23904,CAT_00012,인명,인명
23905,CAT_00012,인명,인명
23906,CAT_00012,인명,인명
23907,CAT_00012,인명,인명
23908,CAT_00012,인명,인명
23909,CAT_00012,인명,인명
20959,CAT_00285,외교·국제관계>외교협상·협약>현대,외교·국제관계>외교협상·협약>현대
20960,CAT_00104,외교·국제관계>외교분쟁,외교·국제관계>외교분쟁
20961,CAT_00125,전통사상·종교>종교기관·단체,전통사상·종교>종교기관·단체
20962,CAT_00059,국방·군사>전쟁·전투,국방·군사>전쟁·전투
20963,CAT_00072,문화·예술>체육·스포츠,문화·예술>체육·스포츠
20964,CAT_00285,외교·국제관계>외교협상·협약>현대,외교·국제관계>외교협상·협약>현대
20965,CAT_00054,국방·군사>군사사건,국방·군사>군사사건
20966,CAT_00098,외교·국제관계>국제기구,외교·국제관계>국제기구
20967,CAT_00074,사회·생활>관광지,사회·생활>관광지
20968,CAT_00012,인명,인명
20969,CAT_00012,인명,인명
20970,CAT_00012,인명,인명
20971,CAT_00012,인명,인명
20972,CAT_00012,인명,인명
20973,CAT_00012,인명,인명
20974,CAT_00012,인명,인명
20975,CAT_00012,인명,인명
20976,CAT_00012,인명,인명
20977,CAT_00012,인명,인명
23745,CAT_00012,인명,인명
23746,CAT_00012,인명,인명
23747,CAT_00012,인명,인명
23748,CAT_00012,인명,인명
23749,CAT_00012,인명,인명
23750,CAT_00012,인명,인명
23751,CAT_00012,인명,인명
23752,CAT_00012,인명,인명
23753,CAT_00012,인명,인명
23754,CAT_00012,인명,인명
23755,CAT_00012,인명,인명
23756,CAT_00012,인명,인명
23757,CAT_00012,인명,인명
23758,CAT_00012,인명,인명
23759,CAT_00012,인명,인명
23760,CAT_00012,인명,인명
23761,CAT_00012,인명,인명
23762,CAT_00012,인명,인명
23763,CAT_00012,인명,인명
23764,CAT_00012,인명,인명
