exam_term_id,canonical_id,match_status,method,version,term_decision_id,graph_release_id
exam-term:0422832c894bfab3edf5,canonical:concept:c24a51ab-ef5c-4cfb-b7e1-fc8ed35c4de1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2b781c82d99bc72a2194,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:3d3607f47ed24d9389c2,canonical:heritage:88e0665c-42be-4375-aa91-f41fbcc6a744,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6cf06e1f0ffcd6665444,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:19652d34fc4e3ee51ab6,canonical:person:b873052f-07bc-4658-baee-2897bcf2b0c7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6bbef0b03c2a59880177,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:5ae8435c007927d7f239,canonical:person:689143cf-d600-4f61-ab51-09d28a6f02ac,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:704c9f133f95d6602fab,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c4a15d41c71f89a594b5,canonical:person:32f31c54-a5f7-4870-8a69-aae3d4e59efd,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3a50c78217fecd933792,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f79aa65a01421a63db52,canonical:concept:a8de2495-c104-4797-a5d6-f06470042b3a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:634b73dec0ef4a88dbaf,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d81f817946a1b4ef72ad,canonical:polity:f8d183fd-24c0-44ed-bb69-a9a9e9caa7df,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:90cf5c395f63f188f824,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:cfc9a3433e64cd769293,canonical:person:a4a3353e-66fc-4c5d-96f9-b96a242e147b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9e09fc9b193fa26b772e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:378418988b5036f9bbe5,canonical:person:49d509e1-80d5-4947-858a-0040b3a6a998,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3193f529e7f785048842,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:65daae3b4a4674eb4af7,canonical:person:5044641f-6a7e-4406-b274-d28dad39fb41,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5c172ace6d98905f3d86,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:86af78cfb66c45041a60,canonical:concept:7e1d83f8-b66c-4540-a516-feb09a106bf4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:db07c4b4c56e94409c73,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:9e3a1b8e0be80c78a6d2,canonical:person:9c7e6a4e-716f-4801-b14f-518f00430165,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:09ab2c97fb8c91664d93,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:8669023592c5ff474f31,canonical:organization:695bcb8a-5b2a-42dc-a9b6-3df7136edc67,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7e6b830094fa685d2aac,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:8a269f59a7ae486085f6,canonical:concept:61adcd62-c376-4b79-b4af-3835ac822d1a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ea4fa61a64d1f9990ca2,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:3db02a2834749e4c82a5,canonical:institution:d9dd245b-e00a-4090-8a04-2ec128511933,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:494381808497de71057b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:6e5d8096c58c6e37c8f7,canonical:event:9e5c6d71-2216-4314-b29f-234d88ce4032,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:02171d275b74e556f8a9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b535692112e763c5ebff,canonical:heritage:787e6226-ba10-4cf1-88f2-0300deb4340e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7865eb665e66b406058f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:69de8f0a6e89c59d39e7,canonical:person:3701002f-517a-4ef5-bf43-69f3180c1132,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5c8e5bdd27773d7eb37e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:4b741a86221772c0702b,canonical:person:001078d5-fdde-4900-bc8e-f666e1bc8dd6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2ac2b5a691fac50fb57e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:9a09b2dfdcac0d52f88c,canonical:work:12b73849-1739-42d4-a17b-0ec5667217e1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e8dec0d00834d4efa885,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:fec3b7bcbf636ea9ad3c,canonical:heritage:7be156ae-8c8a-4d35-bacd-83ded1ed9cf0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ebb27721b59f3fdea088,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:40fce0656a6817718dfa,canonical:event:dbd2eb54-dc1f-43e2-a799-1f5c5004990d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0b5407223c3727d14e0e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b70028f5b49a5edc529d,canonical:person:057357c2-a1f4-489b-8657-684a58214264,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:21e1667ddcbe1b94856f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d1c29ec2eefcf811fdb7,canonical:person:fefe70f9-86ec-45e1-bce5-85f5e784b73d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:78f9f5b0d66d0438d812,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:5fa17484c3757326d5a4,canonical:place:6b528131-9773-4caa-b805-457689a9cd2f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:05f68aa8beda526960cc,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d8e26d1bc743dce722ad,canonical:person:4aa0e9a0-2558-4412-b0da-c24e1ddf63a7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:83a40b4aec22cf29b1c1,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:027ea3c19349969cf526,canonical:person:f844a9ba-22e3-4342-9c9c-185d159d5340,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cd94da0ba0abf2583ba4,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:9bc4e4265adbaa40df7f,canonical:work:4e0e18c8-123d-41a2-9613-1875c6cb867f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:22f6ed761c424bb88d2c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:aa162aeb58c39dc90975,canonical:person:1dfaca6f-2824-4b38-88ac-f2dea55f0e1f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:07b27c32ca181c5be89e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c31265fba7f1108625cc,canonical:concept:ed867953-e03a-4204-9830-dc0c89477a01,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7928aa0a2c62b7f47a79,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:fac1bf73b0dc2da22844,canonical:event:466c85bc-560a-4757-ba72-122ce93fbdbf,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b601bdbb20f90a61d741,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ca661354b829c755834e,canonical:work:c37e34dd-cf22-4623-9eb4-c5ccb5e12baf,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c179ec7106e6f2d245d4,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:739c0b79fc5f30ba7f6b,canonical:concept:b07013a9-2b80-4f64-b085-781fe289204f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d0b36f0733bd16d3aa2f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:bd41caf516f45a361877,canonical:work:1d858b32-cb55-426e-982b-f2ba41e50c80,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:568bacb17a847160c2d0,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:438504150a01dcf8c04e,canonical:organization:3c7a06e2-c43f-4c93-9463-8e6db75b8384,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2b6d7276007948503d19,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:194b7369f6739460d6ee,canonical:concept:14fd2ba7-5472-4080-b0d4-9be58a5a284a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:dec9cadcd200c379ba5a,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:03c3c992987c8f679e97,canonical:institution:26064566-cc8d-4724-bb80-2fa02291937b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9e682719c2f8ec4e23df,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:074518bfb2a210ebdb35,canonical:concept:3fe44c39-4cb6-4204-97e9-d1bd5e2d29ac,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f5015367c0a224476545,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:898a6a40f3d4acd36e33,canonical:person:3f294e7c-61cc-4950-a3f7-c2696c6432d2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a6ee2e0a0c0c5669ee9c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:19e7a9dcd3f4ab22c49e,canonical:place:e98731ad-ef4a-47dc-b681-663b46028417,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:36082eaf71d8bd9b2105,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:160ae2700c13fd057516,canonical:concept:92d24dc8-03ce-4ce9-b26a-25f3539feeb9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c03ffd70c134cb845ad8,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:49771bfa86b798edd5ac,canonical:concept:4cbcde14-6239-4ffc-8eb8-e7f789efc7da,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d4209af79638c2d49728,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0ed62d9b1c321de841bb,canonical:concept:b3459384-0678-46ef-b088-e1b40b146ebd,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:742829a5f18f926f0508,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:584bc4d4d9e77ce2c3db,canonical:concept:b71526df-b36a-42fb-b9d1-6a828dcdac8a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1aaf71eb79202c696bd1,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d1996566ee48aa2dad3a,canonical:person:6beb1d6b-2438-47ac-8dc1-f3fd823d3445,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:61a87d0b92038795bf87,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b9c278a06907475fa110,canonical:person:c9f3ec33-b9bc-4ba8-afa5-8c81c31143f3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e1370962fee597cf0b3c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:824b4b2f2a2329c4362d,canonical:person:33dc5283-9d33-4cf2-bcd3-0084c82508ba,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:df7bf377f669316496e6,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a988e724d6872706bda6,canonical:heritage:c32d7d6a-d317-4266-932d-906fd62f00b7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a8960c3db31610e06e84,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:8dd3db301a9139e6168e,canonical:organization:f3ed5912-dd35-42c6-a585-ab12e6768dca,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9145cb5a4c2e397fe561,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:80788af2043c8090ab38,canonical:work:1ecd2b95-fa7c-4a00-89a1-81ea6f51ce0e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8a53c1f04521d209b8d7,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e4bf424536bb9051f606,canonical:concept:aeb29872-833c-4d94-9ab8-4192e5115856,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ad168ea08020d5f11932,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e7a6fc5e5ef64ae47b5a,canonical:institution:85635e74-4e4b-4649-a5d9-1755f068a02d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e1161aa6146dacab992a,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:742c04eebb0840219f16,canonical:polity:5138b728-2de1-4824-966e-75d74de5ef70,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5e8a9f813a1195c20627,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0b2c79b9c6df71c4128b,canonical:institution:c1d7c216-6750-4ca0-bd72-5afb2f09f01b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3ed86c7a43abbc136a9f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:6d1c4443a3ecbd2ce945,canonical:person:fc74c40c-69d1-49a4-b92f-e5377fd4cedc,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:592c881e20dcea9f1dc1,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:813476e74573d0d6b7cd,canonical:place:4967dabb-7594-411e-9dec-8dc430d74338,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f0b4d31a869440c31156,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:14e080a3e461a4c49e9c,canonical:event:9a00dee9-9b76-445b-9161-7f2bb0397ccd,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:91c1c33206e2f793ba05,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b8783874c51fa1c49334,canonical:person:2e67f9d3-88a9-4034-8ee1-92ea7aee774e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5bcc6751c00c918c3457,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:2bd01268b854b1ef83f4,canonical:concept:99b56717-ba31-4847-ad8f-61ddcf65b2af,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ff9f906609170bb563fa,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:29a5082136ab7f715404,canonical:event:baa66324-edc5-4bee-8346-aaa34327a187,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6b8f82cba43bcd595ef2,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:bdf1b47b14e3f6fc86e5,canonical:place:067d53cc-1d4a-4d5f-98eb-c66697880265,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:65a1e6ee50bd166008d4,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:fc794aed65664ee8201b,canonical:person:2a7f7b16-3d34-4d91-8239-6fb748327476,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5cc06111898097dd3679,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:fe82ac2e2c8c8f921fc3,canonical:heritage:23c49ed3-90f7-4e0b-b4cf-aa1cbc538aa8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:53b80e1034cdfa3b2ef5,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:52113fcef61abd0c7d3b,canonical:institution:482d9c5a-a766-4bd6-b34c-2bc1b44b9120,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:bef0dd995d5a16e2e1c7,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ab101891be86cd956578,canonical:work:8d57175f-93f4-4c49-86ab-c94359f5d117,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:050eeea24f3c9580d709,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:376e680f0853778749be,canonical:concept:fba1e700-4f94-4c4c-9460-d7117c3ac5a3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f89a53d37ba411962e6e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:81842c618eb0699d527d,canonical:concept:629ecc83-a696-4878-8f5c-6d579945e77d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e83422bfecce38ce22dc,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e69f441d52ecfc0e1e81,canonical:concept:c62aa5c6-7cf7-4ae3-9fa5-72730470810a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:56a305fff0b01b27af3c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:738f9401eaee9638338f,canonical:heritage:a09e2c67-7b98-411b-bb6b-b24370980255,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:062c840374359d6372a1,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ed878182db5d5d809af2,canonical:person:14aba5c2-bfe1-43a7-a1c9-3188560810c4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:15c876d2c81dfe008700,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:de4515cda28502f31b8e,canonical:work:77e2bea7-ec35-475d-b452-8d6642e566bb,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b3e652fcaeed4939d1bf,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f807665fa2590c6b4327,canonical:work:1de1ab6c-c5e8-44d9-a87d-8519714ab74a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c5615e0466f4976c5b3b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ca697cc5ff9c592e267e,canonical:person:40a424b8-1763-47f5-8aaa-b62de6d46d8b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f50457a9e1b64d85f6bc,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c866f059fe389ec3f784,canonical:person:04c4abc2-aa87-43e2-8dde-c6603fa3cbdf,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b923f56cda6a6c35388a,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0dca56038560e0a6cb67,canonical:concept:242d4882-1161-4e2a-8e6d-0e306df48bf3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b55c414878ab7e354ade,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:fa69bf2faa2d742ba851,canonical:person:f0179eb0-c5e1-4b0f-b0c1-3c353c94d886,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:741e9ce2e61fbfe45669,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:cc6d4e0998a627799684,canonical:person:d29eaadd-d972-4c42-b694-9cb8b639a4c7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5028f92decc57992e8c3,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:42c0eea9f75cdca6e60e,canonical:work:8de79c33-2501-4bde-8ab5-33f6c8cb28d4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:beee7df0f9b156f0210a,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:03ce0b24fc324ed805f3,canonical:person:ef2f677d-9275-46b4-8752-7de28161bc21,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0619990af3a284570884,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:41692acf0fac74d4ae01,canonical:concept:ea2b8cc7-2a97-4aa9-9114-3032349e936e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:daf4bf0a19a9668cb852,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:8316342462b8a943c21b,canonical:place:7a648f6f-d306-4625-92b9-1e34e0e76027,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:abd2693e62f47ad15cd6,korean-history-fact-graph-2026-07-28-contextual-v7
