source_record_id,source,source_key,source_release,source_metadata_json,graph_release_id
ITKC:PERSON:P058382:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058382:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058401:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058401:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058406:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058406:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058446:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058446:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058447:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058447:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058450:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058450:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058452:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058452:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_UV_6JOc_9999_035336""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058453:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058453:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058476:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058476:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058480:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058480:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058491:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058491:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058512:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058512:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058516:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058516:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058523:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058523:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=13364""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058528:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058528:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058545:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058545:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_Z3_6JOc_1850_005156""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058547:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058547:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?itemId=BT""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058548:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058548:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058549:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058549:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058554:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058554:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?itemId=BT""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058555:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058555:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058563:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058563:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058564:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058564:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058580:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058580:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0052378""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058584:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058584:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=860""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058589:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058589:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058592:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058592:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058608:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058608:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058626:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058626:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058634:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058634:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1447_000864""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058638:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058638:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058643:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P058643:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058647:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058647:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058650:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058650:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=883""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058651:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058651:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=860""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058654:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058654:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000275""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058670:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058670:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0052525""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058675:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058675:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1582_004082""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058683:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P058683:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058687:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P058687:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058711:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058711:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?itemId=BT""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058715:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058715:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1513_002416""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058717:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P058717:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058732:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058732:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=925""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058734:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058734:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058738:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058738:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058742:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058742:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058747:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P058747:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058756:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058756:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=930""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058757:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058757:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?itemId=BT""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058763:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058763:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=10731""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058785:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058785:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=10724""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058787:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058787:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0053328""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058788:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058788:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0053328""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058795:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058795:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058796:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058796:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=10758""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058799:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058799:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=955""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058806:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058806:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0053278""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058809:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058809:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=10758""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058813:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058813:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/ppl/pplView.aks?pplId=PPL_6JOc_A1764_1_0022522""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058817:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058817:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058825:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058825:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=15029""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058836:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058836:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0053328""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058847:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P058847:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058850:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058850:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0053373""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058856:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058856:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=4613""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058872:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058872:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=954""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058875:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058875:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=10731""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058877:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058877:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?itemId=BT""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058886:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058886:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0053454""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058899:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058899:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0053596""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058900:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058900:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0047280""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058909:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058909:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?itemId=BT""}",korean-history-fact-graph-2026-07-27-contextual-v1
