entity_id,source_record_id,graph_release_id
provisional:source_record:ITKC:PERSON:P002533:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002533:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002366:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002366:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002372:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002372:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046745:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046745:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002375:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002375:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002377:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002377:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P027347:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P027347:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002549:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002549:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002891:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002891:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P004005:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P004005:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P003146:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P003146:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P018846:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P018846:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P045540:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P045540:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P019427:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P019427:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P036164:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P036164:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P052824:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P052824:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058647:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P058647:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P003913:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P003913:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P045511:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P045511:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P003257:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P003257:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P003635:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P003635:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P034012:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P034012:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002397:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002397:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002736:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002736:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047626:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047626:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002583:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002583:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P004032:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P004032:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002420:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002420:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002429:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002429:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P004287:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P004287:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002434:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002434:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P023275:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P023275:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002443:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002443:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002448:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002448:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002449:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002449:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002450:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002450:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055154:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P055154:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002454:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002454:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002466:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002466:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055174:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P055174:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002468:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002468:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P003655:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P003655:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022101:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P022101:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P062983:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P062983:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P003581:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P003581:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P003110:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P003110:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056025:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P056025:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002471:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002471:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002741:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002741:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002244:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002244:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002472:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002472:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002474:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002474:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002475:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002475:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002518:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002518:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P004156:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P004156:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002484:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002484:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002503:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002503:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P003973:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P003973:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002505:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002505:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002508:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002508:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P014592:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P014592:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P023442:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P023442:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002522:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002522:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002523:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002523:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002524:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002524:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P028207:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P028207:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002527:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002527:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P003336:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P003336:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002685:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002685:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P028054:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P028054:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002535:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002535:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002538:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002538:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002547:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002547:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002563:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002563:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002879:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002879:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P004648:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P004648:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002784:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002784:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P008379:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P008379:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P012966:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P012966:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P062045:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P062045:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P004647:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P004647:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002571:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002571:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P037994:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P037994:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002578:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002578:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009915:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009915:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002599:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002599:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002610:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002610:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002612:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002612:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P003673:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P003673:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002613:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002613:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002614:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002614:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002658:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002658:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P017643:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P017643:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P004630:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P004630:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P004806:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P004806:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P003978:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P003978:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P030858:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P030858:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P037065:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P037065:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P040140:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P040140:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P044790:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P044790:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002616:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002616:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P030205:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P030205:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002638:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002638:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002643:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002643:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P060312:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P060312:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002228:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002228:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P053792:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P053792:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P065780:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P065780:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P003452:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P003452:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P024822:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P024822:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047423:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047423:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002654:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002654:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021192:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P021192:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P013433:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P013433:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002660:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002660:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002661:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002661:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002664:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002664:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002680:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002680:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002667:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002667:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002705:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002705:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056604:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P056604:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029337:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029337:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P030975:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P030975:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002998:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002998:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P026777:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P026777:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029209:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029209:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P029212:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P029212:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P016886:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P016886:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P018908:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P018908:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P066284:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P066284:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P002715:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P002715:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P023400:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P023400:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
