exam_term_id,term,normalized_term,term_variants_json,resolution_case_ids_json,categories_json,entity_type_proposals_json,problem_count,problem_ids_json,source_link_status,normalization_policy_version,resolution_policy_version,search_text,resolution_status,target_count,target_resolution_status,exact_search_eligible,retrieval_eligible,fact_retrieval_eligible,terminal_fact_retrieval_eligible,graph_release_id
exam-term:d6da282e8277ee457243,공산 전투,공산전투,"[""공산 전투""]","[""resolution-case:57e84d63712fd1334a6f""]","[""사건""]","[""Event""]",12,"[""cj_v41_0009"", ""cj_v41_0200"", ""cj_v41_0482"", ""cj_v41_0674"", ""cj_v41_0769"", ""cj_v41_0956"", ""cj_v41_1062"", ""cj_v41_1104"", ""cj_v41_1201"", ""cj_v41_1296"", ""cj_v41_1346"", ""cj_v41_1395""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,공산 전투,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d6e5939a724ec933aec2,구향,구향,"[""구향""]","[""resolution-case:1618b12c9602c2d8dec4"", ""resolution-case:d2b992cd93d002bfbeac""]","[""단체"", ""제도""]","[""Concept"", ""Organization""]",3,"[""cj_v41_0023"", ""cj_v41_1266"", ""cj_v41_1505""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,구향,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d6f9299de1921a9fc1cd,크라스키노 성 유적,크라스키노성유적,"[""크라스키노 성 유적""]","[""resolution-case:f79340b5d4e333e04d41""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_0907""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,크라스키노 성 유적,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d6fdb0e277410a310fb7,내상,내상,"[""내상""]","[""resolution-case:969de21d9a9b0c0266aa"", ""resolution-case:a851639639c9eff99325""]","[""단체"", ""제도""]","[""Concept"", ""Organization""]",2,"[""cj_v41_0011"", ""cj_v41_0203""]",MULTIPLE_ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,내상,AMBIGUOUS,2,AMBIGUOUS,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d70c64bd52d261523ed1,김명,김명,"[""김명""]","[""resolution-case:f3889e6f2e4dd0add8da""]","[""인물""]","[""Person""]",1,"[""cj_v41_0339""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,김명,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d70f410f06789d4fc51c,은대계회도,은대계회도,"[""은대계회도""]","[""resolution-case:932eafbd604091b4b861""]","[""문화재""]","[""Heritage""]",1,"[""cj_v41_0636""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,은대계회도,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d71a0e952e51d13a1809,8성 귀족,팔성귀족,"[""8성 귀족""]","[""resolution-case:b19337e1de46ed3a072a""]","[""제도""]","[""Concept""]",2,"[""cj_v41_1291"", ""cj_v41_1439""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,8성 귀족,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d721846d3b9f9490ab03,진안 죽도,진안죽도,"[""진안 죽도""]","[""resolution-case:df9f377f873f089cd8b9""]","[""지명""]","[""Place""]",1,"[""cj_v41_0396""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,진안 죽도,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d727f155335e60fa6de4,황진,황진,"[""황진""]","[""resolution-case:b43ec8418ea22fc46477""]","[""인물""]","[""Person""]",1,"[""cj_v41_1405""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,황진,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d73164048f5c08822033,금관가야 철제 판갑옷,금관가야철제판갑옷,"[""금관가야 철제 판갑옷""]","[""resolution-case:327447fec5ac913616f1""]","[""유물""]","[""Heritage""]",1,"[""cj_v41_img_76_04""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,금관가야 철제 판갑옷,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d7443305dedde4359ffc,원산,원산,"[""원산""]","[""resolution-case:b1f7df36e65deaca65ac""]","[""지명""]","[""Place""]",3,"[""cj_v41_0502"", ""cj_v41_0743"", ""cj_v41_1122""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,원산,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d75a0edf88d238fb5b5c,고구려,고구려,"[""고구려""]","[""resolution-case:5c6606e4f782de200426""]","[""국가""]","[""Polity""]",55,"[""cj_v41_0002"", ""cj_v41_0006"", ""cj_v41_0012"", ""cj_v41_0049"", ""cj_v41_0053"", ""cj_v41_0102"", ""cj_v41_0148"", ""cj_v41_0155"", ""cj_v41_0247"", ""cj_v41_0253"", ""cj_v41_0291"", ""cj_v41_0344"", ""cj_v41_0380"", ""cj_v41_0381"", ""cj_v41_0429"", ""cj_v41_0431"", ""cj_v41_0435"", ""cj_v41_0477"", ""cj_v41_0524"", ""cj_v41_0534"", ""cj_v41_0571"", ""cj_v41_0576"", ""cj_v41_0584"", ""cj_v41_0593"", ""cj_v41_0669"", ""cj_v41_0671"", ""cj_v41_0675"", ""cj_v41_0715"", ""cj_v41_0717"", ""cj_v41_0810"", ""cj_v41_0811"", ""cj_v41_0812"", ""cj_v41_0856"", ""cj_v41_0904"", ""cj_v41_0907"", ""cj_v41_0948"", ""cj_v41_0966"", ""cj_v41_1001"", ""cj_v41_1010"", ""cj_v41_1051"", ""cj_v41_1054"", ""cj_v41_1097"", ""cj_v41_1145"", ""cj_v41_1147"", ""cj_v41_1148"", ""cj_v41_1195"", ""cj_v41_1199"", ""cj_v41_1245"", ""cj_v41_1343"", ""cj_v41_1389"", ""cj_v41_1437"", ""cj_v41_1481"", ""cj_v41_1488"", ""cj_v41_img_52_06"", ""cj_v41_img_65_04""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,고구려,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d764694d4abfdf7a06f3,님의 침묵,님의침묵,"[""님의 침묵""]","[""resolution-case:64669fdffaf0b184d92c""]","[""문헌""]","[""Work""]",1,"[""cj_v41_0464""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,님의 침묵,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d766e1d1a4c3eecda8cb,회답 겸 쇄환사,회답겸쇄환사,"[""회답 겸 쇄환사""]","[""resolution-case:46895e303aa3a873a3db"", ""resolution-case:a5557be4beb64e80213a""]","[""기관"", ""제도""]","[""Concept"", ""Institution""]",7,"[""cj_v41_0161"", ""cj_v41_0266"", ""cj_v41_0448"", ""cj_v41_0541"", ""cj_v41_0589"", ""cj_v41_0781"", ""cj_v41_1307""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,회답 겸 쇄환사,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d780cca114faf24c4a6e,한국혁명여성동맹,한국혁명여성동맹,"[""한국혁명여성동맹""]","[""resolution-case:13e4c29eec77a5b742ba""]","[""단체""]","[""Organization""]",1,"[""cj_v41_0751""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,한국혁명여성동맹,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d7a2caebf76d45031ebb,김상옥 의거,김상옥의거,"[""김상옥 의거""]","[""resolution-case:56bb2d71b8bf6fe357bd""]","[""사건""]","[""Event""]",1,"[""cj_v41_0372""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,김상옥 의거,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d7b40bf3a9a9165cbfda,조선은행 대구지점 폭탄 의거,조선은행대구지점폭탄의거,"[""조선은행 대구지점 폭탄 의거""]","[""resolution-case:0bdd87ae0360f1de5a9f""]","[""사건""]","[""Event""]",1,"[""cj_v41_0937""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,조선은행 대구지점 폭탄 의거,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d7b4734c8f0f21dd1ef4,최윤덕,최윤덕,"[""최윤덕""]","[""resolution-case:0208949fd45d85c935e3""]","[""인물""]","[""Person""]",4,"[""cj_v41_0633"", ""cj_v41_0687"", ""cj_v41_0970"", ""cj_v41_1405""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,최윤덕,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d7c1e0c2bff3fe04123f,오적 처단,오적처단,"[""오적 처단""]","[""resolution-case:59ce41438b0699863d66""]","[""사건""]","[""Event""]",2,"[""cj_v41_0600"", ""cj_v41_1418""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,오적 처단,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d7d4891d6c06f7539d35,김해 봉황동 유적,김해봉황동유적,"[""김해 봉황동 유적""]","[""resolution-case:ce24a333abb1623c3ee7""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_1003""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,김해 봉황동 유적,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d7da5f2dff791f2911df,민주화를 위한 개헌 청원 100만인 서명 운동,민주화를위한개헌청원100만인서명운동,"[""민주화를 위한 개헌 청원 100만인 서명 운동""]","[""resolution-case:735ba920f30ac52f1f5b""]","[""사건""]","[""Event""]",2,"[""cj_v41_1040"", ""cj_v41_1235""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,민주화를 위한 개헌 청원 100만인 서명 운동,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d7e4283b0e323be47c12,종루,종루,"[""종루""]","[""resolution-case:c1f77368ea699a86ca86""]","[""지명""]","[""Place""]",1,"[""cj_v41_0782""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,종루,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d7f5799520fd77a5bbbe,김육,김육,"[""김육""]","[""resolution-case:f58008eaba302910347d""]","[""인물""]","[""Person""]",2,"[""cj_v41_1217"", ""cj_v41_1407""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,김육,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d7f602a07c773bc718fb,태학,태학,"[""태학""]","[""resolution-case:97df2036292407c43809""]","[""기관""]","[""Institution""]",12,"[""cj_v41_0005"", ""cj_v41_0429"", ""cj_v41_0669"", ""cj_v41_0715"", ""cj_v41_0762"", ""cj_v41_0859"", ""cj_v41_0889"", ""cj_v41_1004"", ""cj_v41_1098"", ""cj_v41_1197"", ""cj_v41_1248"", ""cj_v41_1486""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,태학,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d801bf160ef20205d1e6,서산 용현리 마애여래삼존상,서산용현리마애여래삼존상,"[""서산 용현리 마애여래삼존상""]","[""resolution-case:e8d8c457f7d0317e6c10""]","[""문화재""]","[""Heritage""]",4,"[""cj_v41_0962"", ""cj_v41_1051"", ""cj_v41_img_47_15"", ""cj_v41_img_59_15""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,서산 용현리 마애여래삼존상,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d81ba313c91327cf4e16,윤심덕,윤심덕,"[""윤심덕""]","[""resolution-case:c4feb5723cd7003cb5dd""]","[""인물""]","[""Person""]",1,"[""cj_v41_1471""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,윤심덕,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d81f817946a1b4ef72ad,동예,동예,"[""동예""]","[""resolution-case:09bb329af500aa29c450""]","[""국가""]","[""Polity""]",2,"[""cj_v41_0948"", ""cj_v41_1048""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,동예,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d8263010791ac5967354,성균관,성균관,"[""성균관""]","[""resolution-case:b16d77cfe84b62c5ad0a""]","[""기관""]","[""Institution""]",15,"[""cj_v41_0199"", ""cj_v41_0312"", ""cj_v41_0530"", ""cj_v41_0578"", ""cj_v41_0638"", ""cj_v41_0728"", ""cj_v41_0759"", ""cj_v41_0889"", ""cj_v41_0906"", ""cj_v41_0973"", ""cj_v41_1234"", ""cj_v41_1252"", ""cj_v41_1349"", ""cj_v41_1400"", ""cj_v41_img_62_50""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,성균관,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d84433b83deb7a31a8ac,개헌 청원 100만인 서명 운동,개헌청원100만인서명운동,"[""개헌 청원 100만인 서명 운동""]","[""resolution-case:73212e07068c616d1799""]","[""사건""]","[""Event""]",1,"[""cj_v41_0518""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,개헌 청원 100만인 서명 운동,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d875af48928c23a71acd,청주시 오송읍,청주시오송읍,"[""청주시 오송읍""]","[""resolution-case:f0befd9d0129d756cf50""]","[""지명""]","[""Place""]",1,"[""cj_v41_0569""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,청주시 오송읍,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d8787e79defc168ab3ce,황보유의,황보유의,"[""황보유의""]","[""resolution-case:4bd700165ca8e949d999""]","[""인물""]","[""Person""]",1,"[""cj_v41_1399""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,황보유의,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d88dfb635231ff5fb96b,효렴과,효렴과,"[""효렴과""]","[""resolution-case:10ae333c6ae2bcd21365""]","[""제도""]","[""Concept""]",1,"[""cj_v41_1114""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,효렴과,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d892c2af46a90dfb61af,상감청자,상감청자,"[""상감청자""]","[""resolution-case:98210b21ee19696081e2""]","[""유물""]","[""Heritage""]",6,"[""cj_v41_0723"", ""cj_v41_img_49_27"", ""cj_v41_img_53_21"", ""cj_v41_img_58_16"", ""cj_v41_img_68_49"", ""cj_v41_img_71_16""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,상감청자,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d8a846c83ac0572c94de,삼균주의,삼균주의,"[""삼균주의""]","[""resolution-case:10f1c66643e9c6bc57dd""]","[""사상""]","[""Concept""]",16,"[""cj_v41_0042"", ""cj_v41_0087"", ""cj_v41_0187"", ""cj_v41_0228"", ""cj_v41_0372"", ""cj_v41_0468"", ""cj_v41_0554"", ""cj_v41_0751"", ""cj_v41_0835"", ""cj_v41_0936"", ""cj_v41_1034"", ""cj_v41_1081"", ""cj_v41_1134"", ""cj_v41_1368"", ""cj_v41_1424"", ""cj_v41_1473""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,삼균주의,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d8e26d1bc743dce722ad,제우,제우,"[""제우""]","[""resolution-case:4c55503682a735122dd6""]","[""인물""]","[""Person""]",1,"[""cj_v41_1097""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,제우,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d903c8bc6cc06d5ec2d9,문화 통치,문화통치,"[""문화 통치""]","[""resolution-case:18166f34201444b5f85f""]","[""정책""]","[""Concept""]",6,"[""cj_v41_0133"", ""cj_v41_0231"", ""cj_v41_0552"", ""cj_v41_0700"", ""cj_v41_1128"", ""cj_v41_1276""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,문화 통치,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d907d704f3866fc25660,농지 개혁법,농지개혁법,"[""농지 개혁법""]","[""resolution-case:6dff2b082f74ee95d368""]","[""제도""]","[""Concept""]",11,"[""cj_v41_0044"", ""cj_v41_0092"", ""cj_v41_0374"", ""cj_v41_0422"", ""cj_v41_0470"", ""cj_v41_0514"", ""cj_v41_0557"", ""cj_v41_0754"", ""cj_v41_1137"", ""cj_v41_1181"", ""cj_v41_1236""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,농지 개혁법,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d91042df01bd46e53688,부여 능산리사지 석조 사리감,부여능산리사지석조사리감,"[""부여 능산리사지 석조 사리감""]","[""resolution-case:3df2a81c12d4c111e6bf""]","[""문화재""]","[""Heritage""]",1,"[""cj_v41_0150""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,부여 능산리사지 석조 사리감,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d917ae336076413a63b0,단종,단종,"[""단종""]","[""resolution-case:be8849a2975b73adec11""]","[""인물""]","[""Person""]",4,"[""cj_v41_0586"", ""cj_v41_0684"", ""cj_v41_1112"", ""cj_v41_1261""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,단종,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d91a978c833c65a51ba5,이최응,이최응,"[""이최응""]","[""resolution-case:bb4cf122b2232a62f454""]","[""인물""]","[""Person""]",1,"[""cj_v41_1075""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,이최응,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d94722282fb71febf4e4,육군주만참의부,육군주만참의부,"[""육군주만참의부""]","[""resolution-case:6ef3170eb57ba1e87eb1""]","[""기관""]","[""Institution""]",1,"[""cj_v41_1424""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,육군주만참의부,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d94dc63c7b345c1381a1,주미대한제국공사관,주미대한제국공사관,"[""주미대한제국공사관""]","[""resolution-case:0570b552fc549bfefe2c""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_1270""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,주미대한제국공사관,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d95498a1c1bfa43e618b,둔화,둔화,"[""둔화""]","[""resolution-case:df1142143fe69aa85961""]","[""지명""]","[""Place""]",1,"[""cj_v41_1199""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,둔화,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d95fc3a2cccd6123cd7c,관등 체제,관등체제,"[""관등 체제""]","[""resolution-case:db576fa5dcee55e71a44""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0336""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,관등 체제,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d965a10c26c71d090040,경복궁 근정전,경복궁근정전,"[""경복궁 근정전""]","[""resolution-case:d7f7394c48f2e52597f2""]","[""문화재""]","[""Heritage""]",2,"[""cj_v41_0741"", ""cj_v41_1305""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,경복궁 근정전,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d975d3f63e34586d78d9,함평 고구마 피해 보상 투쟁,함평고구마피해보상투쟁,"[""함평 고구마 피해 보상 투쟁""]","[""resolution-case:58549e9cc6622e6b42f0""]","[""사건""]","[""Event""]",1,"[""cj_v41_1088""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,함평 고구마 피해 보상 투쟁,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d9868f4adbe73fa48884,속대전,속대전,"[""속대전""]","[""resolution-case:b3e5d1f85f3ff059b188""]","[""문헌""]","[""Work""]",12,"[""cj_v41_0027"", ""cj_v41_0258"", ""cj_v41_0359"", ""cj_v41_0494"", ""cj_v41_0542"", ""cj_v41_0776"", ""cj_v41_0874"", ""cj_v41_0921"", ""cj_v41_1113"", ""cj_v41_1220"", ""cj_v41_1409"", ""cj_v41_img_61_20""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,속대전,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d98f2b878abbb0b0d547,인현왕후,인현왕후,"[""인현왕후""]","[""resolution-case:6f3ecb268d0d54a0b79f""]","[""인물""]","[""Person""]",6,"[""cj_v41_0215"", ""cj_v41_0304"", ""cj_v41_0780"", ""cj_v41_0872"", ""cj_v41_1114"", ""cj_v41_1308""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,인현왕후,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d995dbcfa4d70f3fa4bd,조주,조주,"[""조주""]","[""resolution-case:7a37c4a64443f56245c1""]","[""인물""]","[""Person""]",1,"[""cj_v41_0803""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,조주,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
