event_id,event_name,person_id,person_name
ITKC_PH_1300A_0123,선조〔宣祖〕,P053113,정숙옹주(貞淑翁主)
ITKC_PH_1300A_0123,선조〔宣祖〕,P053312,정신옹주(貞愼翁主)
ITKC_PH_1300A_0123,선조〔宣祖〕,P053334,정안옹주(貞安翁主)
ITKC_PH_1300A_0123,선조〔宣祖〕,P054125,정인옹주(貞仁翁主)
ITKC_PH_1300A_0123,선조〔宣祖〕,P054320,정정옹주(貞正翁主)
ITKC_PH_1300A_0123,선조〔宣祖〕,P055169,정혜옹주(貞惠翁主)
ITKC_PH_1300A_0123,선조〔宣祖〕,P055286,정화옹주(貞和翁主)
ITKC_PH_1300A_0123,선조〔宣祖〕,P055393,정휘옹주(貞徽翁主)
ITKC_PH_1300A_0123,선조〔宣祖〕,P061754,하동부대부인정씨(河東府大夫人鄭氏)
ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,P004956,김굉필(金宏弼)
ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,P014837,민응기(閔應祺)
ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,P015548,박대립(朴大立)
ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,P016515,박숭원(朴崇元)
ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,P023984,신식(申湜)
ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,P024348,신익성(申翊聖)
ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,P032512,유희춘(柳希春)
ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,P042209,이언적(李彦迪)
ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,P044133,이이(李珥)
ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,P052395,정몽주(鄭夢周)
ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,P053113,정숙옹주(貞淑翁主)
ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,P053467,정여창(鄭汝昌)
ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,P055766,조광조(趙光祖)
ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,P063610,허성(許筬)
ITKC_PH_1300A_0125,선조의 덕행〔宣祖睿德〕,P065095,홍섬(洪暹)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P008729,김우옹(金宇顒)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P009107,김응남(金應南)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P013447,노수신(盧守愼)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P019013,백유양(白惟讓)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P023984,신식(申湜)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P024261,신응구(申應榘)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P025101,심강(沈鋼)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P025108,심경(沈憬)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P025680,심의겸(沈義謙)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P030256,유덕수(柳德粹)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P030481,유몽정(柳夢井)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P031209,유영근(柳永謹)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P031729,유종지(柳宗智)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P032865,윤기신(尹起莘)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P036848,이길(李洁)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P038781,이발(李潑)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P039575,이산해(李山海)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P043314,이원익(李元翼)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P044133,이이(李珥)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P048797,이황종(李黃鍾)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P050889,장운익(張雲翼)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P051574,정개청(鄭介淸)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P053411,정언신(鄭彦信)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P055952,조대중(曺大中)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P056917,조식(曺植)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P060571,최영경(崔永慶)
ITKC_PH_1300A_0134,기축당적〔己丑黨籍〕,P062377,한백겸(韓百謙)
ITKC_PH_1300A_0145,곽재우〔郭再祐〕,P001668,곽월(郭越)
ITKC_PH_1300A_0145,곽재우〔郭再祐〕,P001702,곽재우(郭再祐)
ITKC_PH_1300A_0145,곽재우〔郭再祐〕,P004527,김경로(金敬老)
ITKC_PH_1300A_0145,곽재우〔郭再祐〕,P005616,김덕령(金德齡)
ITKC_PH_1300A_0145,곽재우〔郭再祐〕,P006072,김면(金沔)
ITKC_PH_1300A_0145,곽재우〔郭再祐〕,P007198,김성일(金誠一)
ITKC_PH_1300A_0145,곽재우〔郭再祐〕,P007439,김수(金睟)
ITKC_PH_1300A_0145,곽재우〔郭再祐〕,P016471,박수홍(朴守弘)
ITKC_PH_1300A_0145,곽재우〔郭再祐〕,P028712,오운(吳澐)
ITKC_PH_1300A_0145,곽재우〔郭再祐〕,P033017,윤두수(尹斗壽)
ITKC_PH_1300A_0145,곽재우〔郭再祐〕,P033753,윤언례(尹彦禮)
ITKC_PH_1300A_0145,곽재우〔郭再祐〕,P034661,윤탁(尹鐸)
ITKC_PH_1300A_0145,곽재우〔郭再祐〕,P043314,이원익(李元翼)
ITKC_PH_1300A_0145,곽재우〔郭再祐〕,P048546,이호민(李好閔)
ITKC_PH_1300A_0145,곽재우〔郭再祐〕,P056917,조식(曺植)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P001204,고경명(高敬命)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P001252,고맹영(高孟英)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P001409,고인후(高因厚)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P001437,고종후(高從厚)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P001650,곽영(郭嶸)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P004712,김계휘(金繼輝)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P009591,김인혼(金麟渾)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P010941,김천일(金千鎰)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P013387,노상룡(盧尙龍)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P016481,박숙(朴橚)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P026702,안영(安瑛)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P027367,양대박(梁大樸)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P027445,양사형(楊士衡)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P027454,양산숙(梁山璹)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P027809,양희적(楊希迪)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P028727,오유(吳宥)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P032094,유팽로(柳彭老)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P032821,윤근수(尹根壽)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P035999,이광(李洸)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P037145,이대윤(李大胤)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P044133,이이(李珥)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P054853,정탁(鄭琢)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P058523,조헌(趙憲)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P060187,최상중(崔尙重)
ITKC_PH_1300A_0146,"고경명, 유팽로〔高敬命, 柳彭老〕",P064419,홍계남(洪季男)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P001680,곽율(郭𧺝)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P001727,곽준(郭䞭)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P003106,권양(權瀁)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P006072,김면(金沔)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P007198,김성일(金誠一)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P007439,김수(金睟)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P010435,김준민(金俊民)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P013250,노개방(盧蓋邦)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P014080,문경호(文景虎)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P016199,박성(朴惺)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P017104,박이장(朴而章)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P018681,배설(裵楔)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P021500,손인갑(孫仁甲)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P054148,정인홍(鄭仁弘)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P057484,조응인(曺應仁)
ITKC_PH_1300A_0147,"정인홍, 손인갑, 김준민〔鄭仁弘, 孫仁甲, 金俊民〕",P062028,하혼(河渾)
ITKC_PH_1300A_0148,김면〔金沔〕,P001702,곽재우(郭再祐)
ITKC_PH_1300A_0148,김면〔金沔〕,P001727,곽준(郭䞭)
ITKC_PH_1300A_0148,김면〔金沔〕,P006072,김면(金沔)
ITKC_PH_1300A_0148,김면〔金沔〕,P014259,문위(文緯)
ITKC_PH_1300A_0148,김면〔金沔〕,P016199,박성(朴惺)
ITKC_PH_1300A_0148,김면〔金沔〕,P017334,박정번(朴廷璠)
ITKC_PH_1300A_0148,김면〔金沔〕,P031770,유중룡(柳仲龍)
ITKC_PH_1300A_0148,김면〔金沔〕,P032594,윤경남(尹景男)
ITKC_PH_1300A_0148,김면〔金沔〕,P054148,정인홍(鄭仁弘)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P001204,고경명(高敬命)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P001702,곽재우(郭再祐)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P006072,김면(金沔)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P010941,김천일(金千鎰)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P015353,박광옥(朴光玉)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P016199,박성(朴惺)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P022486,송제민(宋齊民)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P027450,양산룡(梁山龍)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P027454,양산숙(梁山璹)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P035999,이광(李洸)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P036143,이광주(李光宙)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P047927,이항(李恒)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P050401,임환(林懽)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P054148,정인홍(鄭仁弘)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P058523,조헌(趙憲)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P059584,최경회(崔慶會)
ITKC_PH_1300A_0149,"김천일, 양산숙〔金千鎰, 梁山璹〕",P060668,최원(崔遠)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P000676,강인서(姜仁恕)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P001204,고경명(高敬命)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P001694,곽자방(郭自防)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P003296,권율(權慄)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P009539,김인남(金仁男)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P009934,김절(金節)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P011556,김헌(金獻)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P012179,김희철(金希哲)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P015944,박봉서(朴鳳瑞)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P017766,박찬(朴贊)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P017863,박춘년(朴春年)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P017865,박춘무(朴春茂)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P019162,변계온(邊繼溫)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P019319,변응정(邊應井)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P022486,송제민(宋齊民)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P027618,양응춘(楊應春)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P028230,영규(靈圭)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P032783,윤국형(尹國馨)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P036037,이광륜(李光輪)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P037779,이려(李勵)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P042000,이양립(李養立)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P044595,이인현(李仁賢)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P050151,임정식(任廷式)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P051359,전승업(全承業)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P053670,정원복(鄭元福)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P058523,조헌(趙憲)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P062210,한기(韓琦)
ITKC_PH_1300A_0150,"조헌, 영규, 변응정〔趙憲, 僧靈圭, 邊應井〕",P066659,황삼양(黃三讓)
ITKC_PH_1300A_0151,"홍언수, 홍계남〔洪彦秀, 洪季男〕",P064419,홍계남(洪季男)
ITKC_PH_1300A_0151,"홍언수, 홍계남〔洪彦秀, 洪季男〕",P067180,황진(黃進)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P003106,권양(權瀁)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P003318,권응성(權應星)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P003320,권응수(權應銖)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P004178,금응훈(琴應壎)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P006072,김면(金沔)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P011528,김해(金垓)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P013699,노흠(盧欽)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P016052,박사제(朴思齊)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P017700,박진(朴晉)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P020769,성안의(成安義)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P021028,성천희(成天禧)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P028029,여대로(呂大老)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P031712,유종개(柳宗介)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P035052,윤흠도(尹欽道)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P035055,윤흠신(尹欽信)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P037821,이로(李魯)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P050434,임흘(任屹)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P052062,정대임(鄭大任)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P052968,정세아(鄭世雅)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P057939,조종도(趙宗道)
ITKC_PH_1300A_0153,영남의병〔嶺南義兵〕,P058734,조희익(曺希益)
ITKC_PH_1300A_0154,호남의병〔湖南義兵〕,P001042,강희열(姜希悅)
ITKC_PH_1300A_0154,호남의병〔湖南義兵〕,P001204,고경명(高敬命)
ITKC_PH_1300A_0154,호남의병〔湖南義兵〕,P010941,김천일(金千鎰)
ITKC_PH_1300A_0154,호남의병〔湖南義兵〕,P019215,변사정(邊士貞)
ITKC_PH_1300A_0154,호남의병〔湖南義兵〕,P025606,심우신(沈友信)
ITKC_PH_1300A_0154,호남의병〔湖南義兵〕,P049559,임계영(任啓英)
ITKC_PH_1300A_0154,호남의병〔湖南義兵〕,P059561,최경장(崔慶長)
ITKC_PH_1300A_0154,호남의병〔湖南義兵〕,P059584,최경회(崔慶會)
ITKC_PH_1300A_0155,호서의병〔湖西義兵〕,P007439,김수(金睟)
ITKC_PH_1300A_0155,호서의병〔湖西義兵〕,P011773,김홍민(金弘敏)
ITKC_PH_1300A_0155,호서의병〔湖西義兵〕,P017865,박춘무(朴春茂)
ITKC_PH_1300A_0155,호서의병〔湖西義兵〕,P023294,신담(申湛)
ITKC_PH_1300A_0155,호서의병〔湖西義兵〕,P025499,심수경(沈守慶)
ITKC_PH_1300A_0155,호서의병〔湖西義兵〕,P039215,이봉(李逢)
ITKC_PH_1300A_0155,호서의병〔湖西義兵〕,P039551,이산겸(李山謙)
ITKC_PH_1300A_0155,호서의병〔湖西義兵〕,P046498,이지함(李之菡)
ITKC_PH_1300A_0155,호서의병〔湖西義兵〕,P058523,조헌(趙憲)
ITKC_PH_1300A_0156,경기의병〔京畿義兵〕,P006125,김명원(金命元)
ITKC_PH_1300A_0156,경기의병〔京畿義兵〕,P010941,김천일(金千鎰)
ITKC_PH_1300A_0156,경기의병〔京畿義兵〕,P011162,김탁(金琢)
ITKC_PH_1300A_0156,경기의병〔京畿義兵〕,P012805,남언경(南彦經)
ITKC_PH_1300A_0156,경기의병〔京畿義兵〕,P021127,성혼(成渾)
ITKC_PH_1300A_0156,경기의병〔京畿義兵〕,P029421,우성전(禹性傳)
ITKC_PH_1300A_0156,경기의병〔京畿義兵〕,P029605,원균(元均)
ITKC_PH_1300A_0156,경기의병〔京畿義兵〕,P030239,유대진(兪大進)
ITKC_PH_1300A_0156,경기의병〔京畿義兵〕,P033017,윤두수(尹斗壽)
ITKC_PH_1300A_0156,경기의병〔京畿義兵〕,P037821,이로(李魯)
ITKC_PH_1300A_0156,경기의병〔京畿義兵〕,P039577,이산휘(李山輝)
ITKC_PH_1300A_0156,경기의병〔京畿義兵〕,P053120,정숙하(鄭淑夏)
ITKC_PH_1300A_0157,해서의병〔海西義兵〕,P004928,김광협(金光鋏)
ITKC_PH_1300A_0157,해서의병〔海西義兵〕,P004998,김구수(金九壽)
ITKC_PH_1300A_0157,해서의병〔海西義兵〕,P005998,김만수(金萬壽)
ITKC_PH_1300A_0157,해서의병〔海西義兵〕,P006337,김백수(金百壽)
ITKC_PH_1300A_0157,해서의병〔海西義兵〕,P010931,김천수(金千壽)
ITKC_PH_1300A_0157,해서의병〔海西義兵〕,P030142,유극량(劉克良)
ITKC_PH_1300A_0157,해서의병〔海西義兵〕,P032896,윤담(尹聃)
ITKC_PH_1300A_0157,해서의병〔海西義兵〕,P042764,이옹(李雍)
ITKC_PH_1300A_0157,해서의병〔海西義兵〕,P044620,이일(李鎰)
ITKC_PH_1300A_0157,해서의병〔海西義兵〕,P055764,조광정(趙光庭)
ITKC_PH_1300A_0158,관서의병〔關西義兵〕,P027372,양덕록(楊德祿)
ITKC_PH_1300A_0158,관서의병〔關西義兵〕,P027626,양의직(楊懿直)
ITKC_PH_1300A_0158,관서의병〔關西義兵〕,P030775,유성룡(柳成龍)
ITKC_PH_1300A_0158,관서의병〔關西義兵〕,P032818,윤근(尹瑾)
ITKC_PH_1300A_0158,관서의병〔關西義兵〕,P058592,조호익(曺好益)
ITKC_PH_1300A_0158,관서의병〔關西義兵〕,P061402,최황(崔滉)
ITKC_PH_1300A_0159,승려 의병장〔壬辰僧將〕,P003296,권율(權慄)
ITKC_PH_1300A_0159,승려 의병장〔壬辰僧將〕,P031620,유정(惟政)
ITKC_PH_1300A_0159,승려 의병장〔壬辰僧將〕,P067388,휴정(休靜)
ITKC_PH_1300A_0160,임진년의 장수들〔壬辰諸將〕,P001354,고언백(高彦伯)
ITKC_PH_1300A_0160,임진년의 장수들〔壬辰諸將〕,P001702,곽재우(郭再祐)
ITKC_PH_1300A_0160,임진년의 장수들〔壬辰諸將〕,P010941,김천일(金千鎰)
ITKC_PH_1300A_0160,임진년의 장수들〔壬辰諸將〕,P017066,박의장(朴毅長)
ITKC_PH_1300A_0160,임진년의 장수들〔壬辰諸將〕,P017700,박진(朴晉)
ITKC_PH_1300A_0160,임진년의 장수들〔壬辰諸將〕,P020397,선거이(宣居怡)
ITKC_PH_1300A_0160,임진년의 장수들〔壬辰諸將〕,P029617,원두표(元斗杓)
ITKC_PH_1300A_0160,임진년의 장수들〔壬辰諸將〕,P029810,원호(元豪)
ITKC_PH_1300A_0160,임진년의 장수들〔壬辰諸將〕,P031211,유영길(柳永吉)
ITKC_PH_1300A_0160,임진년의 장수들〔壬辰諸將〕,P032821,윤근수(尹根壽)
ITKC_PH_1300A_0160,임진년의 장수들〔壬辰諸將〕,P033017,윤두수(尹斗壽)
ITKC_PH_1300A_0160,임진년의 장수들〔壬辰諸將〕,P048005,이해수(李海壽)
